,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
2301,000762,西藏矿业,0.07,-135.13,,1.9,,3101.82,-135.11,,03-25
2302,002700,新疆浩源,0.26,-42.22,,14.05,,11084.44,5.63,10派0.45,03-25
2303,002560,通达股份,0.41,20.59,,4.09,,5795.94,23.63,10转20,03-25
2304,601012,隆基股份,0.31,-43.64,,11.81,,52032.58,77.25,,03-25
2305,300092,科新机电,-0.18,-250.17,,-8.35,,-4098.86,-479.87,,03-25
2306,002703,浙江世宝,0.17,5.94,,3.73,,5354.08,23.44,10派1,03-25
2307,300392,腾信股份,0.38,-77.91,,17.73,,14719.09,64.38,10派0.58,03-25
2308,002060,粤水电,0.18,10.4,,4.23,,10842.26,10.38,10派0.5,03-25
2309,000810,创维数字,0.42,-51.45,,19.52,,41549.58,7.4,10派1.05,03-25
2310,600720,祁连山,0.23,-67.93,,3.72,,17922.39,-68.1,,03-25
2311,603866,桃李面包,0.86,28.36,,30.33,,34695.51,27.11,,03-25
2312,600985,雷鸣科化,0.44,-21.43,,10.92,,11622.14,18.63,,03-25
2313,300139,晓程科技,0.13,-75.93,,2.82,,3497.65,-41.41,10派0.13,03-25
2314,600488,天药股份,0.08,-8.89,,3.28,,7872.39,-9.08,,03-25
2315,600707,彩虹股份,0.07,-105.04,,3.5,,5021.58,-104.9,,03-25
2316,002323,雅百特,1.4,1097.09,,60.25,,26619.05,2020.7,10派1.08转20,03-25
2317,601872,招商轮船,0.23,475.0,,10.01,,115368.01,476.08,10派0.66,03-24
2318,300114,中航电测,0.38,-15.56,,8.31,,10032.31,15.15,10派0.8转5,03-24
2319,600230,*ST沧大,-2.07,201.41,,-38.61,,-60997.91,217.07,,03-24
2320,600149,廊坊发展,-0.17,-1154.37,,-26.56,,-6415.13,-1156.0,,03-24
2321,601628,中国人寿,1.22,7.02,11.41,11.56,-0.67,3469900.0,7.72,10派4.2,03-24
2322,002189,利达光电,0.08,14.29,,3.05,,1578.46,14.76,10派0.18,03-24
2323,600449,宁夏建材,0.04,-92.96,,0.47,,1989.56,-92.67,10派0.2,03-24
2324,601998,中信银行,0.88,1.15,6.49,14.55,-0.43,4115800.0,1.15,10派2.12,03-24
2325,601857,中国石油,0.19,-67.8,,3.0,,3565300.0,-66.73,10派0.2486,03-24
2326,002220,天宝股份,0.33,13.79,,8.5,,15554.96,15.29,10派0.5,03-24
2327,002053,云南能投,0.49,63.75,,8.71,,10252.88,84.29,10派1,03-24
2328,600030,中信证券,1.71,66.02,,16.63,,1979979.34,74.64,10派5,03-24
2329,000901,航天科技,0.16,33.33,,3.74,,5080.9,61.06,,03-24
2330,002761,多喜爱,0.35,-30.0,,7.15,,3724.96,-17.6,10派0.42,03-24
2331,000059,华锦股份,0.21,-115.89,,3.49,,32868.55,-120.7,,03-24
2332,600595,中孚实业,-0.25,-1350.0,,-8.28,,-43567.25,-1121.12,,03-24
2333,600293,三峡新材,-0.19,-681.82,,-9.33,,-6626.95,-682.51,,03-24
2334,601992,金隅股份,0.42,-19.23,,6.24,,201745.38,-16.73,10派0.3转10,03-24
2335,600193,创兴资源,0.15,-115.96,,9.78,,6436.49,-116.16,,03-24
2336,600519,贵州茅台,12.34,-8.18,,26.23,,1550309.03,1.0,10派61.71,03-24
2337,600845,宝信软件,0.85,-5.68,,10.99,,31238.22,-2.9,10派2.5转10,03-24
2338,300262,巴安水务,0.21,-26.86,,12.12,,7710.26,2.42,,03-24
2339,300027,华谊兄弟,0.76,4.11,,13.67,,97614.37,8.86,10派1.5转5,03-24
2340,300114,中航电测,0.38,-15.56,,8.31,,10032.31,15.15,,03-24
2341,600230,*ST沧大,-2.07,201.41,,-38.61,,-60997.91,217.07,,03-24
2342,600149,廊坊发展,-0.17,-1154.37,,-26.56,,-6415.13,-1156.0,,03-24
2343,601628,中国人寿,1.22,7.02,11.41,11.56,-0.67,3469900.0,7.72,,03-24
2344,002189,利达光电,0.08,14.29,,3.05,,1578.46,14.76,,03-24
2345,600449,宁夏建材,0.04,-92.96,,0.47,,1989.56,-92.67,,03-24
2346,002053,云南能投,0.49,63.75,,8.71,,10252.88,84.29,,03-24
2347,601998,中信银行,0.88,1.15,6.49,14.55,-0.43,4115800.0,1.15,,03-24
2348,601857,中国石油,0.19,-67.8,,3.0,,3565300.0,-66.73,,03-24
2349,002220,天宝股份,0.33,13.79,,8.5,,15554.96,15.29,,03-24
2350,600095,哈高科,0.04,26.25,,2.04,,1457.72,25.9,10派0.13,03-23
2351,002143,印纪传媒,0.52,8.33,,43.25,,57433.66,31.69,10派0.7,03-23
2352,600508,上海能源,0.02,-71.43,,0.14,,1140.69,-76.45,,03-23
2353,600011,华能国际,0.95,26.67,,19.29,,1378605.01,30.73,10派4.7,03-23
2354,002408,齐翔腾达,0.25,-52.83,,4.09,,18418.71,-38.48,10派2转12,03-23
2355,601608,中信重工,0.02,-86.67,,0.8,,6196.77,-84.79,10派0.23,03-23
2356,600965,福成股份,0.2,42.86,,10.58,,16638.04,132.94,10派0.7,03-23
2357,300026,红日药业,0.6,-23.08,,20.37,,53490.35,19.66,10派0.6,03-23
2358,002151,北斗星通,0.19,46.15,,2.65,,5069.3,64.92,10派1.5转5,03-23
2359,600317,营口港,0.08,-7.31,,5.13,,50010.74,-7.33,10派0.1,03-23
2360,600446,金证股份,0.31,-46.55,,23.78,,25474.94,66.12,10派0.57,03-23
2361,002753,永东股份,0.59,-26.24,,7.43,,5253.04,-11.88,10派1.8转5,03-23
2362,000885,同力水泥,0.08,-79.64,,1.61,,3608.93,-78.55,10派0.1,03-23
2363,300247,乐金健康,0.15,90.11,,4.74,,4083.71,110.15,10派0.3转10,03-23
2364,603019,中科曙光,0.59,20.41,,14.09,,17689.33,52.7,10派1.4,03-23
2365,600823,世茂股份,1.16,-27.95,,11.95,,204563.4,8.11,10派1.1转4,03-23
2366,000900,现代投资,0.56,36.59,,8.43,,56685.46,38.29,10派0.4,03-23
2367,300056,三维丝,0.21,-46.15,,11.49,,6887.32,17.43,10派0.6,03-23
2368,600270,外运发展,1.12,63.62,,14.7,,101029.03,63.63,10派5,03-23
2369,600362,江西铜业,0.18,-78.05,,1.39,,63721.81,-77.65,10派1,03-23
2370,002208,合肥城建,0.29,-46.3,,6.02,,9151.96,-46.99,10派0.5,03-23
2371,601898,中煤能源,-0.19,-416.67,,-2.97,0.55,-252008.9,-428.7,,03-23
2372,000839,中信国安,0.22,85.75,,5.26,,35146.95,85.75,10派1送3转12,03-23
2373,002424,贵州百灵,0.29,-56.06,,16.74,,41137.46,32.5,10派0.8,03-23
2374,603799,华友钴业,-0.47,-242.42,,-9.97,,-24600.31,-269.22,,03-23
2375,300368,汇金股份,0.21,-42.11,,9.3,,5336.21,17.77,10派0.4转10,03-23
2376,002726,龙大肉食,0.27,-50.0,,7.72,,11583.38,13.16,10派0.8,03-23
2377,600091,ST明科,0.1,-120.83,,11.13,,3384.21,-120.96,,03-23
2378,002193,山东如意,0.11,-1200.0,,2.52,,1711.84,-1054.1,10派0.15,03-23
2379,002393,力生制药,0.63,23.53,,3.89,,11421.45,22.97,10派4,03-23
2380,300410,正业科技,0.26,-59.65,,9.83,,3934.04,35.04,10派0.38,03-23
2381,000610,西安旅游,0.05,-144.34,,1.49,,1082.49,-151.89,,03-23
2382,002559,亚威股份,0.21,-56.25,,5.57,,7356.96,-13.07,10派1.5,03-23
2383,300034,钢研高纳,0.39,12.09,,10.77,,12428.8,12.8,10派0.8转3,03-23
2384,300017,网宿科技,1.19,-22.82,,40.96,,83134.81,71.87,10派2,03-22
2385,000597,东北制药,-0.81,-468.18,,-15.53,,-38435.78,-541.41,,03-22
2386,600728,佳都科技,0.34,48.3,,13.1,,17034.46,48.36,10转16,03-22
2387,000619,海螺型材,0.26,-12.93,,3.95,,9455.33,-12.92,10派1,03-22
2388,300491,通合科技,0.71,14.52,,21.14,,4273.7,14.73,10派3,03-22
2389,600537,亿晶光电,0.4,60.0,,9.14,,23346.26,94.79,10派2转10,03-22
2390,600814,杭州解百,0.32,-5.88,,11.68,,22620.75,-5.93,10派1,03-22
2391,002313,日海通讯,-0.09,-325.0,,-1.51,,-2894.76,-339.09,,03-22
2392,300256,星星科技,0.24,99.84,,2.82,,6507.84,141.95,10转10,03-22
2393,000639,西王食品,0.39,-37.1,,11.36,,14627.98,24.5,10派1.1,03-22
2394,600576,万家文化,0.05,-183.33,,2.75,,2760.98,-294.88,,03-22
2395,000903,云内动力,0.22,-5.98,,4.88,,17551.51,8.81,10派0.7,03-22
2396,300037,新宙邦,0.72,-7.69,,7.56,,12767.19,-3.83,10派3,03-22
2397,002637,赞宇科技,0.1,-70.59,,1.34,,1566.87,-71.29,10派1转10,03-22
2398,002368,太极股份,0.49,-31.06,,9.57,,20150.03,2.96,10派1.5,03-22
2399,002473,圣莱达,0.03,-150.0,,1.1,,431.43,-144.87,,03-22
2400,000851,高鸿股份,0.14,38.18,,3.28,,8538.8,51.38,10派0.2,03-22
2401,600085,同仁堂,0.65,10.82,,13.33,,87517.95,14.6,10派2.3,03-22
2402,000534,万泽股份,0.09,-10.0,,3.54,,4642.8,-9.38,10派0.5,03-22
2403,600963,岳阳林纸,-0.37,-3800.0,,-7.29,,-38997.67,-3035.16,,03-22
2404,000099,中信海直,0.28,-20.03,,6.16,,16941.16,-16.27,10派0.75,03-22
2405,000619,海螺型材,0.26,-12.93,,3.95,,9455.33,-12.92,10派1,03-22
2406,300491,通合科技,0.71,14.52,,21.14,,4273.7,14.73,,03-22
2407,300017,网宿科技,1.19,-22.82,,40.96,,83134.81,71.87,,03-22
2408,000597,东北制药,-0.81,-468.18,,-15.53,,-38435.78,-541.41,,03-22
2409,600728,佳都科技,0.34,48.3,,13.1,,17034.46,48.36,10转16,03-22
2410,600537,亿晶光电,0.4,60.0,,9.14,,23346.26,94.79,10派2转10,03-22
2411,300256,星星科技,0.24,99.84,,2.82,,6507.84,141.95,10转10,03-22
2412,600814,杭州解百,0.32,-5.88,,11.68,,22620.75,-5.93,10派1,03-22
2413,002313,日海通讯,-0.09,-325.0,,-1.51,,-2894.76,-339.09,,03-22
2414,600576,万家文化,0.05,-183.33,,2.75,,2760.98,-294.88,,03-22
2415,000903,云内动力,0.22,-5.98,,4.88,,17551.51,8.81,10派0.7,03-22
2416,000639,西王食品,0.39,-37.1,,11.36,,14627.98,24.5,10派1.1,03-22
2417,300037,新宙邦,0.72,-7.69,,7.56,,12767.19,-3.83,,03-22
2418,002368,太极股份,0.49,-31.06,,9.57,,20150.03,2.96,10派1.5,03-22
2419,002637,赞宇科技,0.1,-70.59,,1.34,,1566.87,-71.29,10派1转10,03-22
2420,002583,海能达,0.16,166.67,,11.88,,25318.37,485.19,10派0.33,03-22
2421,002473,圣莱达,0.03,-150.0,,1.1,,431.43,-144.87,,03-22
2422,002294,信立泰,1.21,-23.9,,30.82,,126592.0,21.45,10派6,03-22
2423,600889,南京化纤,1.49,8177.78,,39.45,,45750.64,8271.56,10派0.35,03-22
2424,002331,皖通科技,0.24,-7.72,,5.8,,6949.44,21.64,10派0.5转2,03-22
2425,300249,依米康,0.08,14.29,,2.16,,1465.52,31.48,10派0.3转15,03-22
2426,300213,佳讯飞鸿,0.32,14.29,,8.89,,8292.88,19.17,,03-22
2427,002765,蓝黛传动,0.41,-21.15,,9.37,,7404.32,-9.07,,03-22
2428,002092,中泰化学,0.01,-97.82,,0.09,,767.64,-97.81,10派0.2,03-22
2429,300101,振芯科技,0.14,-26.32,,9.9,,7827.18,51.93,,03-22
2430,300036,超图软件,0.3,-20.0,,8.78,,5877.89,28.07,,03-22
2431,002545,东方铁塔,0.08,-62.41,,2.15,,6046.59,12.85,10派0.6,03-22
2432,600287,江苏舜天,0.17,45.66,,6.24,,7621.42,45.68,10派0.7,03-22
2433,600290,华仪电气,0.11,-35.29,,3.0,,6012.62,-33.73,10派0.3,03-22
2434,002051,中工国际,1.36,20.35,,18.87,,105087.39,21.24,10派3送2,03-22
2435,603010,万盛股份,0.85,63.46,,15.52,,8502.17,102.16,10派2.3转12,03-22
2436,002011,盾安环境,0.1,-33.33,,2.28,,8213.07,-34.93,,03-22
2437,002342,巨力索具,0.03,-17.65,,1.13,,2712.86,-15.86,10派0.05,03-21
2438,600109,国金证券,0.8,147.99,,17.44,,235977.62,182.1,10派0.8,03-21
2439,002751,易尚展示,0.31,-53.73,,10.71,,3945.49,11.95,10派0.6,03-21
2440,002135,东南网架,0.05,-44.44,,1.84,,3458.35,-46.4,10派0.06,03-21
2441,002718,友邦吊顶,1.46,-28.78,,21.11,,12078.55,15.38,10派5,03-21
2442,600660,福耀玻璃,1.1,-0.9,,18.88,,260537.96,17.37,10派7.5,03-21
2443,600856,中天能源,0.57,56900.0,,15.22,,28414.88,98762.32,,03-21
2444,600651,飞乐音响,0.38,339.08,,12.16,,37613.81,482.01,10派1.15,03-19
2445,000550,江铃汽车,2.57,5.33,,19.56,,222206.11,5.42,10派10.3,03-19
2446,600248,延长化建,0.26,-40.88,,6.85,,12113.56,-38.81,10派0.5转3,03-19
2447,002728,台城制药,0.41,-56.38,,10.53,,8110.53,1.14,10派0.65,03-19
2448,002599,盛通股份,0.15,66.67,,3.25,,1951.97,71.2,10派0.3,03-19
2449,300045,华力创通,0.06,-66.67,,3.75,,3131.2,-33.41,,03-19
2450,600812,华北制药,0.04,44.44,,1.19,,6284.83,51.01,10派0.2,03-19
2451,600761,安徽合力,0.64,-30.43,,10.18,,39746.54,-30.15,10派2,03-19
2452,600211,西藏药业,0.63,336.81,,20.58,,9163.58,336.78,10派1.9,03-19
2453,600588,用友网络,0.23,-51.06,3.78,6.76,0.38,32374.53,-41.16,10派1.5,03-19
2454,600621,华鑫股份,0.25,-15.75,,7.22,,13038.73,-15.74,10派0.75,03-19
2455,000786,北新建材,0.63,-65.13,,11.95,,89687.62,-18.87,10派1.75,03-19
2456,000970,中科三环,0.26,-7.14,,7.23,,27476.35,-7.2,10派0.85,03-19
2457,600332,白云山,1.01,9.1,,15.91,,130035.13,9.05,,03-19
2458,600990,四创电子,0.84,43.25,,11.84,,11530.07,43.83,10派1,03-19
2459,600228,昌九生化,-0.1,-171.43,,-35.27,,-2459.65,-170.3,,03-19
2460,002404,嘉欣丝绸,0.11,-63.33,,4.67,,5842.05,-24.59,10派1,03-19
2461,300184,力源信息,0.1,-22.0,,5.82,,3702.22,82.29,,03-19
2462,000524,岭南控股,0.15,15.38,,6.71,,3923.17,7.88,10派0.37,03-19
2463,002249,大洋电机,0.2,-48.72,,9.56,,34117.39,14.92,,03-19
2464,600719,大连热电,0.03,-44.98,,1.49,,1064.14,9.98,10派0.1,03-19
2465,601607,上海医药,1.07,11.03,,9.98,,287698.91,11.03,,03-19
2466,000609,绵石投资,0.08,-81.06,,1.76,,2280.2,-81.06,,03-19
2467,300019,硅宝科技,0.27,-44.16,,14.54,,8929.92,11.53,,03-19
2468,000708,大冶特钢,0.6,1.01,,7.97,,27039.29,0.87,10派1.5,03-19
2469,600566,济川药业,0.88,31.34,,28.57,,68657.12,32.19,10派7,03-19
2470,002542,中化岩土,0.22,-24.14,,12.82,,22706.02,74.29,,03-19
2471,600651,飞乐音响,0.38,339.08,,12.16,,37613.81,482.01,10派1.15,03-19
2472,000550,江铃汽车,2.57,5.33,,19.56,,222206.11,5.42,10派10.3,03-19
2473,600248,延长化建,0.26,-40.88,,6.85,,12113.56,-38.81,10派0.5转3,03-19
2474,002728,台城制药,0.41,-56.38,,10.53,,8110.53,1.14,10派0.65,03-19
2475,002599,盛通股份,0.15,66.67,,3.25,,1951.97,71.2,10派0.3,03-19
2476,300045,华力创通,0.06,-66.67,,3.75,,3131.2,-33.41,,03-19
2477,600812,华北制药,0.04,44.44,,1.19,,6284.83,51.01,,03-19
2478,600761,安徽合力,0.64,-30.43,,10.18,,39746.54,-30.15,,03-19
2479,600211,西藏药业,0.63,336.81,,20.58,,9163.58,336.78,,03-19
2480,002255,海陆重工,0.16,-35.37,,5.02,,8480.47,33.54,10派0.3,03-18
2481,300488,恒锋工具,1.21,-11.1,,14.62,,6801.9,-0.02,10派2.2,03-18
2482,300365,恒华科技,0.46,-51.58,,13.75,,8066.66,33.08,10派0.5,03-18
2483,002272,川润股份,-0.16,-739.13,,-5.72,,-6786.59,-739.8,,03-18
2484,002570,贝因美,0.1,42.86,,2.87,,10364.04,50.45,,03-18
2485,600176,中国巨石,1.13,107.15,,22.13,,98304.71,107.16,10转12派3.12,03-18
2486,000925,众合科技,0.11,175.0,,3.0,,3416.24,181.43,,03-18
2487,600279,重庆港九,0.17,-22.73,,2.44,,7779.8,-18.6,10派0.6转5,03-18
2488,002232,启明信息,0.01,-59.04,,0.31,,312.98,-59.29,10派0.01,03-18
2489,300296,利亚德,0.48,-7.69,,21.23,,33078.91,105.05,10派0.7,03-18
2490,601600,中国铝业,0.01,-100.83,,0.61,,20631.9,-101.27,,03-18
2491,000736,中房地产,0.1,-60.0,,1.68,,2842.4,-62.43,10派0.2,03-18
2492,600183,生益科技,0.38,5.56,,12.31,,54422.76,5.59,10派3,03-18
2493,600246,万通地产,-0.5,-1456.06,,-18.98,,-61222.03,-1457.78,,03-18
2494,300393,中来股份,0.9,-21.74,,13.78,,10768.99,-8.33,10派3送5,03-18
2495,002243,通产丽星,0.02,-120.98,,0.53,,763.54,-121.0,,03-18
2496,002469,三维工程,0.38,-19.15,,10.9,,12575.07,-18.65,10派1.5转5,03-18
2497,300398,飞凯材料,1.01,-27.34,,15.33,,10521.34,16.8,10派2,03-18
2498,002295,精艺股份,0.03,-110.17,,0.66,,636.61,-111.37,10派0.4,03-18
2499,600426,华鲁恒升,0.95,12.44,,12.98,,90464.94,12.46,10派1送3,03-18
2500,000553,沙隆达A,0.24,-71.16,,6.9,,14184.05,-71.16,10派0.25,03-18
2501,000732,泰禾集团,1.23,60.14,,20.63,,132515.56,69.08,10派1,03-18
2502,000968,*ST煤气,-3.05,57.4,,-152.92,,-156599.12,57.4,,03-18
2503,000421,南京公用,0.4,-14.74,,10.25,,22816.28,38.84,10派1,03-18
2504,600746,江苏索普,-0.07,-293.86,,-4.75,,-2030.51,-294.0,,03-18
2505,600732,*ST新梅,-0.25,212.5,,-26.88,,-11240.92,225.69,,03-18
2506,300215,电科院,0.04,-62.89,,1.99,,2620.53,-66.23,10派0.15,03-18
2507,300104,乐视网,0.31,-29.55,,16.17,,57302.72,57.41,10派0.31,03-18
2508,600976,健民集团,0.56,-26.32,,8.76,,8550.02,-26.27,10派2,03-18
2509,002068,黑猫股份,0.03,-85.0,,0.89,,1693.65,-82.47,10派0.1,03-18
2510,600378,天科股份,0.15,-42.31,,5.96,,4321.31,-43.59,10派0.5,03-18
2511,600717,天津港,0.73,5.8,,8.73,,122538.74,6.38,10派2.2,03-18
2512,000963,华东医药,2.53,45.4,,42.98,,109691.24,44.97,10派12.5,03-18
2513,600495,晋西车轴,0.08,-61.9,,3.28,,10080.95,-28.18,10派0.26,03-18
2514,000760,斯太尔,-0.25,-1350.0,,-12.52,,-19338.12,-2063.87,,03-18
2515,600876,洛阳玻璃,0.28,775.0,,18.3,,14448.3,802.75,,03-18
2516,600860,京城股份,-0.49,-1080.0,,-25.46,,-20781.74,-1070.37,,03-18
2517,600705,中航资本,0.61,22.0,,15.2,,231227.04,27.72,10派1.65转10,03-18
2518,600738,兰州民百,0.23,-18.79,,7.42,,8448.49,-18.7,,03-18
2519,000905,厦门港务,0.49,-9.26,,9.73,,25808.97,-9.97,10派0.41,03-18
2520,600876,洛阳玻璃,0.28,775.0,,18.3,,14448.3,802.75,,03-18
2521,000963,华东医药,2.53,45.4,,42.98,,109691.24,44.97,10派12.5,03-18
2522,600860,京城股份,-0.49,-1080.0,,-25.46,,-20781.74,-1070.37,,03-18
2523,600705,中航资本,0.61,22.0,,15.2,,231227.04,27.72,,03-18
2524,600738,兰州民百,0.23,-18.79,,7.42,,8448.49,-18.7,,03-18
2525,600765,中航重机,-0.39,-295.0,,-8.88,,-30008.27,-291.77,,03-18
2526,000062,深圳华强,0.56,-22.83,,14.34,,37558.01,-21.35,10派1,03-18
2527,002621,三垒股份,0.25,-7.41,,4.98,,5522.3,-8.22,,03-18
2528,600101,明星电力,0.27,-10.0,,4.79,,8908.52,-8.62,,03-18
2529,000905,厦门港务,0.49,-9.26,,9.73,,25808.97,-9.97,10派0.41,03-18
2530,300025,华星创业,0.51,21.43,,13.77,,10849.39,21.9,10派0.52转10,03-17
2531,600538,国发股份,0.01,-107.69,,0.6,,405.31,-108.24,,03-17
2532,300458,全志科技,0.89,-3.26,,9.88,,12797.54,15.99,10派2,03-17
2533,002148,北纬通信,-0.07,-216.67,,-0.93,,-1909.82,-225.13,,03-17
2534,002644,佛慈制药,0.09,-53.38,,4.05,,4294.76,23.94,10派0.09,03-17
2535,600050,中国联通,0.16,-12.78,,4.41,,347159.09,-12.81,10派0.572,03-17
2536,002316,键桥通讯,0.06,17.8,,2.7,,2313.97,21.69,10派0.1,03-17
2537,300422,博世科,0.35,-47.76,,13.11,,4299.2,37.52,10派0.6,03-17
2538,002188,巴士在线,0.06,-146.15,,2.43,,1086.73,-154.55,,03-17
2539,600688,上海石化,0.3,-556.06,1.84,17.83,0.48,324584.9,-553.06,10派1,03-17
2540,002568,百润股份,0.56,55.56,,46.22,,50019.77,777.47,,03-17
2541,603268,松发股份,0.45,-39.19,,7.9,,3688.65,-24.23,10派0.95,03-17
2542,000068,华控赛格,0.01,-105.79,,1.23,,700.55,-106.47,,03-17
2543,300225,金力泰,0.15,-56.25,,8.48,,6924.02,-21.11,10派0.7,03-17
2544,600583,海油工程,0.77,-20.62,,15.94,,340994.56,-20.08,10派2.5,03-17
2545,600787,中储股份,0.36,21.94,,10.34,,66625.67,21.94,10派0.32,03-16
2546,002374,丽鹏股份,0.37,131.25,,6.29,,12130.47,286.93,10派0.5转12,03-16
2547,300403,地尔汉宇,1.1,-11.17,,12.1,,14780.51,12.65,10派5.5,03-16
2548,601318,中国平安,2.98,-39.55,18.28,17.12,7.46,5420300.0,37.99,10派3.5,03-16
2549,300080,易成新能,0.01,-86.07,,0.2,,640.12,-86.04,,03-16
2550,002653,海思科,0.35,-16.67,,17.3,,37215.79,-17.4,10派2.5,03-16
2551,000737,南风化工,-0.39,-756.39,,-80.43,,-21144.08,-756.8,,03-16
2552,300428,四通新材,0.82,-14.58,,11.71,,6212.66,6.56,10派10,03-16
2553,002117,东港股份,0.59,28.26,,16.19,,21622.3,28.07,10派3,03-16
2554,600687,刚泰控股,0.32,-37.11,,19.61,,34755.15,38.37,10派0.3,03-16
2555,300176,鸿特精密,0.36,139.72,,6.57,,3826.51,139.7,10派1,03-16
2556,002166,莱茵生物,0.17,-46.88,,12.56,,7529.92,80.96,10派0.5,03-16
2557,300216,千山药机,0.17,-76.71,,6.17,,5976.7,-55.57,10派0.3,03-16
2558,603718,海利生物,0.38,-20.83,,12.8,,9540.26,-5.75,10送1派1转12,03-16
2559,002141,蓉胜超微,0.04,208.13,,2.26,,688.46,206.77,,03-16
2560,300072,三聚环保,1.19,50.63,,29.28,,82056.48,104.13,10派2转5,03-16
2561,002649,博彦科技,1.09,5.83,,11.13,,18092.14,6.14,10派2.2,03-16
2562,600200,江苏吴中,0.08,18.46,,4.31,,4911.3,20.23,10派0.23,03-16
2563,002707,众信旅游,0.47,-75.01,,14.87,,18670.47,71.69,10派0.5转10,03-16
2564,300143,星河生物,0.07,-103.52,,3.39,,1057.66,-103.61,,03-16
2565,002252,上海莱士,0.52,15.56,,14.88,,144241.43,182.35,10派0.5,03-16
2566,300087,荃银高科,0.07,111.82,,3.78,,2213.64,323.29,,03-15
2567,000416,民生控股,0.04,-75.74,,2.35,,2133.71,-75.73,10派0.5,03-15
2568,600433,冠豪高新,0.03,-72.73,,1.59,,3676.15,-70.81,10派0.1,03-15
2569,002196,方正电机,0.33,371.43,,6.23,,5903.73,479.55,10派1,03-15
2570,002330,得利斯,0.05,-35.71,,1.73,,2260.82,-35.76,,03-15
2571,002436,兴森科技,0.29,-48.21,,6.86,,14020.97,11.52,10派0.5,03-15
2572,300383,光环新网,0.21,-76.14,,15.51,,11358.84,19.34,10派0.2,03-15
2573,600206,有研新材,0.04,-42.86,,1.05,,3033.9,-49.63,,03-15
2574,603798,康普顿,1.11,24.72,4.5,28.17,1.49,8346.76,25.09,,03-15
2575,002329,皇氏集团,0.23,-33.45,,9.77,,18461.73,144.63,,03-15
2576,002633,申科股份,0.14,-156.0,,3.97,,2086.54,-154.91,,03-15
2577,002356,赫美集团,0.34,-32.0,,7.02,,10559.15,142.37,10派0.7,03-15
2578,002091,江苏国泰,0.67,17.54,,14.73,,24002.45,17.42,10派5送5,03-15
2579,600577,精达股份,0.07,-58.82,,4.64,,12984.69,-3.73,10派0.6,03-15
2580,300375,鹏翎股份,0.69,-51.75,,12.57,,12475.45,-0.53,,03-15
2581,000973,佛塑科技,0.09,12.5,,4.1,,8270.18,3.19,10派0.5,03-15
2582,600486,扬农化工,1.47,-16.64,,15.52,,45508.57,0.09,,03-15
2583,600828,茂业商业,0.13,-60.37,,6.08,,7677.19,-60.46,,03-15
2584,300068,南都电源,0.34,88.89,,6.93,,20330.29,92.52,,03-15
2585,000936,华西股份,0.11,37.5,3.11,3.53,,8580.33,52.38,10派0.3,03-15
2586,603026,石大胜华,0.24,-14.29,,3.71,,4411.84,3.73,,03-15
2587,000519,江南红箭,0.24,-55.44,,6.05,,24855.01,-37.35,,03-15
2588,300408,三环集团,1.02,-39.29,,22.11,,87364.06,34.77,10派3.5转10,03-15
2589,300421,力星股份,0.5,-19.08,,10.36,,5416.26,3.4,10派3.5,03-15
2590,002169,智光电气,0.35,125.53,,12.37,,10801.68,158.74,10派1,03-15
2591,002033,丽江旅游,0.47,-28.81,,9.96,,19725.03,8.94,10派1,03-15
2592,600096,云天化,0.09,-103.92,,1.81,,10119.15,-103.92,,03-15
2593,600120,浙江东方,1.16,-4.92,,12.69,,58886.5,-4.52,,03-15
2594,002230,科大讯飞,0.34,-27.66,,9.17,,42529.45,12.09,10派1,03-15
2595,002284,亚太股份,0.19,-68.33,,5.62,,14190.63,-19.17,10派1,03-15
2596,002020,京新药业,0.58,46.1,,11.34,,16604.44,55.07,10派1.5转10,03-15
2597,600273,嘉化能源,0.51,-10.53,,21.35,,67236.66,16.11,,03-15
2598,601799,星宇股份,1.22,7.63,,14.39,,29348.46,7.62,10派7.2,03-15
2599,002180,艾派克,0.52,-11.86,,23.75,,28126.08,39.05,10转7.5,03-15
2600,000049,德赛电池,1.12,-1.85,,27.75,,23022.34,-1.84,10派1.5,03-15
2601,300087,荃银高科,0.07,111.82,,3.78,,2213.64,323.29,,03-15
2602,000416,民生控股,0.04,-75.74,,2.35,,2133.71,-75.73,10派0.5,03-15
2603,600433,冠豪高新,0.03,-72.73,,1.59,,3676.15,-70.81,,03-15
2604,002196,方正电机,0.33,371.43,,6.23,,5903.73,479.55,10派1,03-15
2605,300474,景嘉微,0.89,8.54,3.94,25.45,0.52,8895.48,8.24,,03-14
2606,600958,东方证券,1.46,165.45,,25.11,,732522.45,212.82,10派3.5,03-14
2607,000813,德展健康,0.01,-71.3,,0.58,,615.96,-71.36,,03-14
2608,000002,万科A,1.64,14.69,9.08,19.14,,1811940.62,15.08,10派7.2,03-14
2609,603030,全筑股份,0.55,-12.01,,11.35,,8253.25,10.03,10派0.6,03-14
2610,600323,瀚蓝环境,0.53,8.16,,9.81,,40290.18,30.51,10派1,03-12
2611,600356,恒丰纸业,0.31,-3.13,,4.83,,8796.81,10.55,10派0.9,03-12
2612,600118,中国卫星,0.32,6.67,,8.64,,38349.77,7.62,10派1,03-12
2613,600009,上海机场,1.31,20.18,,13.05,,253143.3,20.8,10派4.3,03-12
