,code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
1133,002335,科华恒盛,0.1195,0.0626,1.2658,0.1205,15.3561
1134,600310,桂东电力,0.1195,0.0464,1.0746,0.0691,12.3982
1135,600289,亿阳信通,0.1195,0.0476,1.3609,0.1445,14.4512
1136,300305,裕兴股份,0.1195,0.0445,0.7591,0.9156,146.2281
1137,300375,鹏翎股份,0.1192,0.0828,0.9417,0.4039,63.1438
1138,002763,汇洁股份,0.1191,0.1193,1.3583,0.6097,70.5545
1139,601579,会稽山,0.1191,0.0448,0.9419,0.1206,12.5218
1140,300456,耐威科技,0.11900000000000001,0.0306,0.4122,0.2534,45.1608
1141,000559,万向钱潮,0.1189,0.0955,1.4519,0.1491,20.7728
1142,002724,海洋王,0.1187,0.0603,1.5826,0.4628,46.2805
1143,002771,真视通,0.1185,0.0789,1.3987,0.1613,16.1251
1144,002086,东方海洋,0.1181,0.0211,1.5827,0.0846,11.6057
1145,600869,智慧能源,0.11800000000000001,0.105,3.0612,0.1569,17.3957
1146,002735,王子新材,0.1176,0.0921,1.8935,0.5083,60.8027
1147,300499,高澜股份,0.1176,0.0552,0.8178,0.0966,10.6102
1148,300390,天华超净,0.1176,0.0558,1.1162,0.3591,37.8144
1149,300050,世纪鼎利,0.1174,0.0336,0.7145,0.2239,23.6711
1150,600126,杭钢股份,0.1171,0.2529,,0.7371,73.7121
1151,603027,千禾味业,0.1171,0.1009,1.0977,0.2846,30.9821
1152,600081,东风科技,0.1166,0.1307,2.0018,0.2029,20.8157
1153,600493,凤竹纺织,0.1165,0.0839,6.4531,0.2331,23.7485
1154,002069,*ST獐岛,0.1165,0.0708,,0.0888,13.6375
1155,002293,罗莱生活,0.1164,0.0974,0.8024,0.4093,41.7204
1156,600586,金晶科技,0.1164,0.0396,10.5402,0.0682,8.3299
1157,000531,穗恒运A,0.1163,0.0309,0.5281,0.0585,10.5789
1158,600536,中国软件,0.1163,0.0764,4.1104,0.1558,17.242
1159,601966,玲珑轮胎,0.1161,0.0611,1.4968,0.083,9.0045
1160,300320,海达股份,0.11599999999999999,0.0883,1.3782,0.3136,32.07
1161,600189,吉林森工,0.11599999999999999,0.034,5.4912,0.0495,7.2397
1162,002448,中原内配,0.1159,0.0493,0.6633,0.2376,49.4651
1163,601919,中国远洋,0.1159,0.045,3.7196,0.0645,25.4858
1164,300386,飞天诚信,0.1158,0.0602,0.5817,0.4584,50.123999999999995
1165,600647,同达创业,0.1157,0.0212,0.1695,0.049,4.9239999999999995
1166,600875,东方电气,0.1154,0.0482,9.0444,0.0669,6.9866
1167,600210,紫江企业,0.115,0.0894,8.4404,0.1491,19.1144
1168,002658,雪迪龙,0.1148,0.0635,0.4381,0.501,54.9359
1169,000040,东旭蓝天,0.1147,0.0282,3.0786,0.0351,5.7952
1170,300282,汇冠股份,0.1146,0.0863,,0.2123,22.7741
1171,600684,珠江实业,0.1145,0.0368,1.0446,0.0555,9.9622
1172,603006,联明股份,0.1145,0.0838,0.8009999999999999,0.3679,38.7733
1173,002190,成飞集成,0.1141,0.0399,1.6157,0.0991,15.9953
1174,002548,金新农,0.114,0.1169,2.6566,0.3628,39.262
1175,002552,宝鼎科技,0.1139,0.0291,8.693,0.0805,8.5452
1176,601028,玉龙股份,0.1138,0.0778,1.9721,0.42200000000000004,43.9046
1177,002745,木林森,0.1135,0.0574,1.7101,0.0858,8.9592
1178,600997,开滦股份,0.1133,0.057999999999999996,,0.0966,18.6027
1179,601163,三角轮胎,0.1132,0.0918,1.0105,0.1328,21.2634
1180,002484,江海股份,0.113,0.0601,0.9011,0.4452,48.8726
1181,601968,宝钢包装,0.1128,0.0719,4.2657,0.1228,13.3014
1182,600233,圆通速递,0.1126,0.0672,1.4544,0.4805,48.2995
1183,300061,康耐特,0.1126,0.0941,1.3783,0.2257,23.0389
1184,002686,亿利达,0.1126,0.0637,0.7951,0.1942,19.5661
1185,002043,兔宝宝,0.1125,0.159,1.9073,0.7457,81.3286
1186,603159,上海亚虹,0.1125,0.1503,1.3184,0.4023,41.6938
1187,600271,航天信息,0.1122,0.1733,1.1741,0.5112,89.8027
1188,000692,惠天热电,0.1122,0.0411,2.2076,0.0612,6.3064
1189,000498,山东路桥,0.1122,0.0799,2.2045,0.1129,11.3639
1190,002622,永大集团,0.1118,0.0121,0.1812,0.0828,8.8738
1191,300441,鲍斯股份,0.1117,0.0472,0.9276,0.1859,20.8841
1192,002261,拓维信息,0.1113,0.0198,0.3995,0.1129,12.9109
1193,300261,雅本化学,0.1113,0.0442,1.1161,0.0848,9.8949
1194,300042,朗科科技,0.1112,0.0509,1.8501,1.163,119.7518
1195,300037,新宙邦,0.1111,0.0449,0.7802,0.3243,37.1714
1196,300054,鼎龙股份,0.111,0.0655,0.625,0.3896,39.9941
1197,600992,贵绳股份,0.111,0.0839,9.0572,0.2613,29.9308
1198,300297,蓝盾股份,0.1109,0.0492,0.9108,0.1114,14.2304
1199,300417,南华仪器,0.1105,0.048,0.5786,0.569,57.2847
1200,002796,世嘉科技,0.1105,0.1478,0.9482,0.5868,61.5039
1201,300505,川金诺,0.1104,0.1128,1.4289,0.3447,56.8073
1202,300534,陇神戎发,0.1103,0.0473,0.5043,0.1269,45.4583
1203,300545,联得装备,0.1102,0.09300000000000001,0.5378,0.359,39.7454
1204,000976,春晖股份,0.1101,0.0999,4.7497,0.1486,14.8553
1205,300363,博腾股份,0.11,0.0472,1.0632,0.0936,12.6192
1206,600367,红星发展,0.11,0.0713,,0.2208,22.3512
1207,002615,哈尔斯,0.1099,0.0937,2.2497,0.3353,41.4169
1208,600352,浙江龙盛,0.1097,0.0612,0.5659,0.1409,19.0615
1209,600525,长园集团,0.1096,0.0488,0.8896,0.1221,15.5431
1210,000949,新乡化纤,0.1095,0.0674,2.4291,0.1364,28.8274
1211,300019,硅宝科技,0.1094,0.0738,0.743,0.2803,44.0282
1212,002453,天马精化,0.1094,0.0597,4.269,0.1782,17.9224
1213,002734,利民股份,0.1093,0.0793,1.3508,0.2414,24.3556
1214,300147,香雪制药,0.1092,0.0344,0.7929,0.1446,28.3565
1215,300351,永贵电器,0.109,0.0435,0.496,0.3056,31.9078
1216,002627,宜昌交运,0.109,0.0795,3.3446,0.1683,21.4965
1217,600765,中航重机,0.1089,0.0485,,0.0685,9.8592
1218,300201,海伦哲,0.1089,0.0678,3.6010000000000004,0.1684,17.5745
1219,600543,莫高股份,0.1083,0.0211,1.4742,0.1489,21.1595
1220,600577,精达股份,0.1082,0.1877,5.7608,0.6166,62.2768
1221,600522,中天科技,0.10800000000000001,0.1136,1.765,0.3358,38.1402
1222,000810,创维数字,0.1079,0.0841,1.0738,0.152,16.7468
1223,603101,汇嘉时代,0.1079,0.14300000000000002,2.8456,0.2062,29.2093
1224,601069,西部黄金,0.1078,0.0429,1.6969,0.1158,14.0246
1225,002116,中国海诚,0.1074,0.14300000000000002,2.2109,0.20800000000000002,20.9522
1226,300418,昆仑万维,0.1074,0.0494,0.4741,0.159,16.2376
1227,002084,海鸥卫浴,0.1073,0.1,3.9449,0.2656,35.3142
1228,002590,万安科技,0.107,0.0867,1.8636,0.1459,16.6152
1229,002649,博彦科技,0.107,0.0776,1.0175,0.2842,35.3038
1230,300327,中颖电子,0.1069,0.0594,0.8832,0.3485,35.5313
1231,002104,恒宝股份,0.1067,0.1011,0.5191,0.5505,58.0535
1232,600527,江南高纤,0.1065,0.0897,,2.1962,288.9318
1233,300001,特锐德,0.1063,0.0498,2.3379,0.0856,8.9433
1234,002201,九鼎新材,0.1063,0.0342,4.754,0.0582,8.993
1235,300128,锦富新材,0.1062,0.10099999999999999,9.7582,0.3286,33.2641
1236,600988,赤峰黄金,0.106,0.0492,0.7127,0.136,16.273
1237,002803,吉宏股份,0.1059,0.0902,1.6818,0.1597,17.1719
1238,002165,红宝丽,0.1058,0.1079,1.7778,0.2765,28.7431
1239,000404,华意压缩,0.1058,0.1041,2.1879,0.1811,18.607
1240,000408,*ST金源,0.1057,0.0273,,0.0327,3.6678
1241,603726,朗迪集团,0.1056,0.0897,1.2445,0.1873,21.5198
1242,300253,卫宁健康,0.1055,0.0458,0.49200000000000005,0.1156,12.9707
1243,600052,浙江广厦,0.1055,0.0421,,0.0541,6.5466
1244,300097,智云股份,0.1053,0.0222,0.7652,0.0599,9.1924
1245,002258,利尔化学,0.1053,0.0613,1.0832,0.156,21.4676
1246,000538,云南白药,0.1051,0.113,0.7909,0.3782,46.6093
1247,600198,大唐电信,0.105,0.0655,20.0889,0.0956,15.2024
1248,002005,德豪润达,0.1049,0.0352,33.4553,0.0635,8.3902
1249,600664,哈药股份,0.1047,0.1206,2.7015,0.2642,29.6746
1250,600460,士兰微,0.1046,0.0464,4.8475,0.1048,13.3831
1251,600702,沱牌舍得,0.1045,0.0321,16.9489,0.0797,7.9904
1252,002097,山河智能,0.1045,0.0241,,0.0391,4.0729
1253,002468,艾迪西,0.1044,0.0961,4887.9061,0.1863,19.1248
1254,603022,新通联,0.1043,0.0794,1.6256,0.5109,55.1222
1255,002155,湖南黄金,0.1041,0.1049,32.3405,0.2599,41.9866
1256,002650,加加食品,0.10400000000000001,0.0677,1.2387,0.2142,22.1594
1257,002032,苏泊尔,0.1039,0.1532,1.1486,0.4748,47.7217
1258,002180,艾派克,0.1037,0.0682,0.7204,0.1816,31.6522
1259,002373,千方科技,0.1036,0.0368,0.503,0.1282,13.1575
1260,002303,美盈森,0.1036,0.0647,0.9667,0.2738,28.491
1261,002389,南洋科技,0.1036,0.0259,0.8339,0.3226,35.6286
1262,600809,山西汾酒,0.1036,0.0638,0.7896,0.1935,19.3637
1263,600179,*ST黑化,0.1034,0.08900000000000001,,0.0695,7.0712
1264,600171,上海贝岭,0.1034,0.0245,0.9433,0.2334,32.3635
1265,601900,南方传媒,0.1033,0.0686,1.0577,0.1236,14.5649
1266,600796,钱江生化,0.1033,0.0456,1.5232,0.1028,15.6105
1267,600022,山东钢铁,0.1032,0.0755,45.3552,0.1334,16.4301
1268,002124,天邦股份,0.10300000000000001,0.1121,2.0496,0.262,26.6169
1269,600855,航天长峰,0.1029,0.054000000000000006,2.4961,0.1229,12.5034
1270,300461,田中精机,0.1028,0.0339,0.5068,0.3441,37.4647
1271,603020,爱普股份,0.1027,0.0917,1.0263,0.6909,69.6124
1272,600336,澳柯玛,0.1027,0.1309,29.3601,0.2098,22.5298
1273,603569,长久物流,0.1026,0.1608,1.1328,0.2792,28.0533
1274,600993,马应龙,0.1025,0.0759,0.8668,0.3494,36.1407
1275,300031,宝通科技,0.1024,0.0462,0.6873,0.3805,40.1922
1276,000667,美好集团,0.1023,0.0274,1.1265,0.042,6.266
1277,002020,京新药业,0.1022,0.0492,0.8684,0.213,23.4517
1278,000507,珠海港,0.1021,0.0377,2.5642,0.0772,18.2162
1279,300301,长方集团,0.1021,0.0471,1.0881,0.094,10.9619
1280,000932,华菱钢铁,0.1017,0.055,,0.064,6.9825
1281,000739,普洛药业,0.1017,0.0818,2.1186,0.1481,16.4499
1282,600332,白云山,0.1015,0.1224,1.4435,0.2702,28.439
1283,600497,驰宏锌锗,0.1014,0.0548,26.6149,0.0823,13.9119
1284,603800,道森股份,0.1014,0.0476,2.5407,0.2269,23.298000000000002
1285,601222,林洋能源,0.1014,0.0393,0.5269,0.1427,20.3724
1286,000713,丰乐种业,0.1013,0.0605,3.7037,0.2251,24.0937
1287,002509,天广中茂,0.1012,0.0137,0.6675,0.0699,7.1942
1288,002655,共达电声,0.1012,0.0618,3.7165,0.1364,13.7924
1289,300373,扬杰科技,0.1012,0.0635,0.6096,0.1756,23.0114
1290,000969,安泰科技,0.1011,0.0456,3.4879,0.1,11.8225
1291,002355,兴民智通,0.10099999999999999,0.0345,3.4199,0.0926,9.6755
1292,002122,天马股份,0.1009,0.027999999999999997,3.9642,0.0826,11.3479
1293,300464,星徽精密,0.1009,0.0615,1.1535,0.2052,20.8027
1294,000811,烟台冰轮,0.1009,0.0656,0.8834,0.124,13.0297
1295,600962,国投中鲁,0.1007,0.059000000000000004,2.3087,0.1235,12.5461
1296,002503,搜于特,0.1007,0.0544,1.0114,0.1484,30.636999999999997
1297,002079,苏州固锝,0.1004,0.0548,4.3586,0.4137,45.7604
1298,002391,长青股份,0.1003,0.0514,0.7749,0.275,31.6932
1299,002732,燕塘乳业,0.1002,0.1005,1.0792,0.457,47.3412
1300,002139,拓邦股份,0.0997,0.0885,1.8172,0.2195,22.2244
1301,603822,嘉澳环保,0.0997,0.0668,1.3135,0.1434,20.0859
1302,002156,通富微电,0.0997,0.0355,1.5707,0.0835,14.8355
1303,002793,东音股份,0.0995,0.1058,0.7107,0.2766,27.6638
1304,600756,浪潮软件,0.0995,0.0675,1.1595,0.1442,15.0678
1305,600039,四川路桥,0.0992,0.0555,2.9893,0.0669,11.3126
1306,300088,长信科技,0.0991,0.0816,1.6425,0.3144,39.4812
1307,603600,永艺股份,0.0991,0.1407,1.2338,0.4554,45.7545
1308,002362,汉王科技,0.0991,0.0424,7.2327,0.3542,36.4289
1309,601890,亚星锚链,0.099,0.0387,0.8813,0.1882,20.8169
1310,600731,湖南海利,0.0989,0.0564,4.7967,0.1,11.3837
1311,300145,中金环境,0.0987,0.0359,0.6823,0.1111,11.2476
1312,000676,智度股份,0.0987,0.1003,,0.1877,20.3716
1313,300207,欣旺达,0.0983,0.1113,1.916,0.1684,18.8546
1314,002779,中坚科技,0.0983,0.0608,0.9284,0.2913,29.1293
1315,601727,上海电气,0.0982,0.0473,1.5819999999999999,0.0681,7.6929
1316,002806,华锋股份,0.0981,0.0671,1.1465,0.139,17.618
1317,002143,印纪传媒,0.098,0.0701,0.3195,0.2198,21.9804
1318,000657,中钨高新,0.098,0.0841,,0.1704,23.0423
1319,000757,浩物股份,0.0978,0.0518,3.0747,0.1335,18.1577
1320,000757,浩物股份,0.0978,0.0518,3.0747,0.1335,18.1577
1321,002425,凯撒文化,0.0978,0.0232,1.2336,0.1155,11.7366
1322,000043,中航地产,0.0977,0.0236,1.4541,0.0296,4.8895
1323,600326,西藏天路,0.0974,0.0409,1.0107,0.0868,10.3392
1324,000898,鞍钢股份,0.0974,0.057999999999999996,,0.1144,11.9454
1325,601011,宝泰隆,0.0973,0.0184,1.6503,0.0485,6.0875
1326,603456,九洲药业,0.0973,0.0421,0.7037,0.1715,18.9086
1327,000917,电广传媒,0.0973,0.0289,1.2303,0.0668,10.5173
1328,600449,宁夏建材,0.0972,0.0398,5.6356,0.0931,13.4253
1329,600624,复旦复华,0.0971,0.0379,1.193,0.0985,16.6526
1330,600422,昆药集团,0.09699999999999999,0.0963,1.105,0.2956,40.9735
1331,600761,安徽合力,0.0969,0.0962,1.2868,0.3598,38.477
1332,600211,西藏药业,0.0969,0.1896,1.476,0.6076,69.675
1333,000756,新华制药,0.0969,0.0776,3.7086,0.139,17.8704
1334,600143,金发科技,0.0969,0.1033,2.1959,0.2409,37.4427
1335,600337,美克家居,0.0969,0.0575,0.9218,0.1571,18.0224
1336,002618,丹邦科技,0.0968,0.017,0.6065,0.0552,8.6763
1337,600513,联环药业,0.0967,0.0621,1.2422,0.2753,27.5267
1338,000014,沙河股份,0.0965,0.0184,0.7469,0.0285,5.5211
1339,002008,大族激光,0.0964,0.0711,0.7219,0.2018,23.8886
1340,000823,超声电子,0.0964,0.076,2.8710000000000004,0.2428,26.388
1341,600597,光明乳业,0.0963,0.1208,3.7621,0.1833,26.3987
1342,600623,华谊集团,0.0963,0.1193,7.3964,0.2795,36.1007
1343,300010,立思辰,0.0963,0.0363,0.7428,0.1039,13.6117
1344,603009,北特科技,0.0961,0.0617,1.4129,0.1187,12.8734
1345,002672,东江环保,0.096,0.0341,0.5914,0.0657,8.7853
1346,002220,天宝股份,0.0958,0.0322,0.9473,0.0553,12.3705
1347,002762,金发拉比,0.0958,0.0385,0.5068,0.4895,48.9454
1348,002285,世联行,0.0957,0.0609,0.8283,0.12,12.1486
1349,603007,花王股份,0.0957,0.0525,0.7601,0.0893,8.9255
1350,002694,顾地科技,0.0956,0.0756,8.9041,0.1336,14.8949
1351,002709,天赐材料,0.0954,0.0555,0.9069,0.2075,21.2658
1352,002127,南极电商,0.0953,0.027000000000000003,0.2153,0.2698,27.3389
1353,002695,煌上煌,0.0951,0.0599,1.6881,0.3915,49.9803
1354,002064,华峰氨纶,0.0951,0.045,0.9533,0.1193,16.0507
1355,300172,中电环保,0.0951,0.0382,0.5561,0.1228,13.1667
1356,300213,佳讯飞鸿,0.095,0.0582,1.0507,0.1321,14.5774
1357,600735,新华锦,0.095,0.1368,2.1259,0.6661,70.3863
1358,300092,科新机电,0.095,0.0332,,0.1118,13.8467
1359,000545,金浦钛业,0.0949,0.0267,0.5136,0.0887,10.7416
1360,300166,东方国信,0.0949,0.0312,0.3877,0.0911,9.1587
1361,600429,三元股份,0.0947,0.0568,5.6545,0.2379,36.0595
1362,300180,华峰超纤,0.0945,0.0406,0.903,0.096,14.6389
1363,000581,威孚高科,0.0944,0.0345,0.3491,0.1553,18.7209
1364,600601,方正科技,0.0943,0.0649,5.5302,0.1058,11.5823
1365,002805,丰元股份,0.094,0.0578,1.0541,0.5513,64.4345
1366,002800,天顺股份,0.094,0.0907,1.4017,0.1957,21.0383
1367,300192,科斯伍德,0.0939,0.0579,1.339,0.3743,37.4257
1368,300121,阳谷华泰,0.0937,0.0649,2.0488,0.1085,13.3471
1369,002532,新界泵业,0.0936,0.066,0.9292,0.3143,32.5171
1370,002111,威海广泰,0.0935,0.037000000000000005,0.6945,0.0957,10.1735
1371,002342,巨力索具,0.0934,0.0321,4.5936,0.0847,8.8267
1372,002526,山东矿机,0.0932,0.0341,,0.0858,8.6875
1373,600600,青岛啤酒,0.0932,0.0903,1.5971,0.2087,26.3977
1374,600576,万家文化,0.0928,0.0175,1.685,0.1827,18.5698
1375,603515,欧普照明,0.0927,0.125,0.9334,0.28,28.2119
1376,000632,三木集团,0.0927,0.0599,11.9454,0.07400000000000001,10.5861
1377,600232,金鹰股份,0.0927,0.0622,3.2661,0.2223,22.5138
1378,000882,华联股份,0.0927,0.0081,0.5679,0.0159,6.4597
1379,600231,凌钢股份,0.0926,0.0753,24.2055,0.1131,13.8341
1380,300364,中文在线,0.0925,0.0411,1.2295,0.0988,10.3039
1381,600488,天药股份,0.0922,0.0427,1.6433,0.2216,22.5461
1382,002563,森马服饰,0.0922,0.0748,0.6492,0.3641,48.4645
1383,000338,潍柴动力,0.0919,0.059000000000000004,3.1322,0.0926,16.9901
1384,002330,得利斯,0.0915,0.0821,6.3826,0.3401,34.1282
1385,002141,蓉胜超微,0.0915,0.1325,11.4105,0.3227,32.6847
1386,600031,三一重工,0.0914,0.0349,15.4613,0.0568,7.6823
1387,600530,交大昂立,0.0912,0.0085,0.2437,0.0316,3.8709
1388,600386,北巴传媒,0.0912,0.0795,1.6655,0.17600000000000002,35.6794
1389,600072,钢构工程,0.0912,0.038,3.4718,0.0856,9.5796
1390,300307,慈星股份,0.0911,0.0167,0.6794,0.2978,32.5008
1391,601168,西部矿业,0.0908,0.0851,22.6137,0.1506,22.3605
1392,002611,东方精工,0.0908,0.0472,1.3941,0.0841,12.8458
1393,300101,振芯科技,0.0908,0.0358,0.4805,0.1031,11.7547
1394,600580,卧龙电气,0.0908,0.0612,1.9794,0.0946,12.5069
1395,000748,长城信息,0.0906,0.0298,1.3451,0.0983,16.6177
1396,002530,丰东股份,0.0905,0.0394,1.1045,0.1674,18.3351
1397,300171,东富龙,0.0904,0.0346,0.3559,0.1262,13.3292
1398,002703,浙江世宝,0.0904,0.0402,1.4587,0.179,19.372
1399,002151,北斗星通,0.0903,0.0264,2.1092,0.0992,11.8907
1400,300252,金信诺,0.0902,0.059000000000000004,0.9308,0.0942,9.9408
1401,600644,乐山电力,0.0901,0.0616,1.1773,0.114,21.3073
1402,300156,神雾环保,0.09,0.0348,0.6229,0.0827,10.8819
1403,002412,汉森制药,0.0898,0.0508,0.6993,0.5529999999999999,64.8038
1404,300151,昌红科技,0.0897,0.0509,1.6979,0.3135,43.4602
1405,000672,上峰水泥,0.0897,0.0389,3.0261,0.0646,7.1412
1406,600595,中孚实业,0.0894,0.0347,,0.0449,6.2791
1407,600824,益民集团,0.0893,0.1005,1.3981,0.3681,37.2273
1408,600268,国电南自,0.0892,0.0452,3.2418,0.0598,6.218999999999999
1409,000980,金马股份,0.0891,0.0425,2.3935,0.1097,11.2001
1410,603636,南威软件,0.08900000000000001,0.0247,0.4993,0.0847,8.5391
1411,002198,嘉应制药,0.0889,0.0404,0.6377,0.3577,50.6437
1412,600137,浪莎股份,0.0888,0.0334,,0.174,17.8318
1413,603608,天创时尚,0.0887,0.1027,1.3307,0.2695,27.8744
1414,300500,苏州设计,0.0886,0.0661,0.5634,0.3386,33.8595
1415,000065,北方国际,0.0885,0.0573,1.6458,0.0852,8.7994
1416,300285,国瓷材料,0.0884,0.0397,0.4791,0.1512,16.3087
1417,002369,卓翼科技,0.0882,0.1039,,0.1784,18.104
1418,300310,宜通世纪,0.0882,0.096,1.7507,0.2896,29.3052
1419,000683,远兴能源,0.0882,0.0333,6.1643,0.0581,8.0689
1420,002442,龙星化工,0.0881,0.054000000000000006,,0.0861,8.8359
1421,002172,澳洋科技,0.0879,0.0911,3.1351,0.1341,14.0013
1422,600100,同方股份,0.0879,0.044000000000000004,1.1563,0.0731,8.9979
1423,300380,安硕信息,0.0878,0.0497,1.2902,0.2992,29.9241
1424,002324,普利特,0.0878,0.0838,0.9395,0.2268,32.1517
1425,002746,仙坛股份,0.0878,0.1062,6.834,0.3404,34.2705
1426,002665,首航节能,0.0873,0.0203,0.6096,0.0517,6.7184
1427,002436,兴森科技,0.0873,0.0487,1.1879,0.1213,15.3479
1428,600373,中文传媒,0.0872,0.0575,0.8707,0.1387,18.3525
1429,603017,中衡设计,0.0872,0.0277,0.8029999999999999,0.0494,5.4888
1430,002002,鸿达兴业,0.0871,0.0285,0.6144,0.0446,6.2077
1431,000532,力合股份,0.0871,0.0151,0.3398,0.0413,4.6841
1432,600970,中材国际,0.087,0.0689,3.0261,0.0904,9.8208
1433,002698,博实股份,0.0869,0.0303,0.3557,0.2207,25.1137
1434,300432,富临精工,0.0869,0.055999999999999994,0.43,0.1758,18.96
1435,601137,博威合金,0.0868,0.0929,3.5923,0.3715,39.7778
1436,000850,华茂股份,0.0867,0.0195,3.7308,0.0533,13.9178
1437,600507,方大特钢,0.0867,0.0759,6.1612,0.1004,10.1909
1438,600128,弘业股份,0.0867,0.1113,4.7175,0.2532,26.7686
1439,300520,科大国创,0.0865,0.0755,0.8189,0.1761,18.8227
1440,002284,亚太股份,0.0865,0.0622,1.7793,0.1628,17.004
1441,600184,光电股份,0.0863,0.0569,4.9397,0.1244,12.7191
1442,300240,飞力达,0.0862,0.114,3.2579,0.3874,47.8221
1443,000566,海南海药,0.0861,0.028999999999999998,0.7163,0.0604,9.7734
1444,601002,晋亿实业,0.086,0.0494,,0.1295,27.9381
1445,600619,海立股份,0.086,0.0479,4.961,0.0862,11.5914
1446,300245,天玑科技,0.086,0.0416,0.7919,0.2824,29.2086
1447,300074,华平股份,0.086,0.0229,0.9036,0.1487,17.0912
1448,600315,上海家化,0.086,0.0616,0.2274,0.2068,24.1758
1449,000605,渤海股份,0.0859,0.0268,1.3947,0.0501,8.2216
1450,002344,海宁皮城,0.0858,0.0153,0.2819,0.0297,3.6225
1451,002494,华斯股份,0.0857,0.0211,3.6758,0.0551,10.6019
1452,002716,金贵银业,0.0857,0.0802,4.2122,0.1176,15.3903
1453,300468,四方精创,0.0855,0.0315,0.5072,0.588,60.3865
1454,000716,黑芝麻,0.0854,0.0571,1.0812,0.1483,17.702
1455,600487,亨通光电,0.0853,0.0747,1.6686,0.1137,14.3144
1456,000851,高鸿股份,0.0853,0.0976,5.4085,0.1757,18.0501
1457,600468,百利电气,0.0852,0.05,2.9693,0.0996,10.4922
1458,600853,龙建股份,0.0851,0.0744,28.5298,0.0831,9.1641
1459,600558,大西洋,0.0849,0.0543,1.9156,0.2295,25.8807
1460,300218,安利股份,0.0848,0.0645,1.8904,0.1483,19.1322
1461,002616,长青集团,0.0847,0.0467,1.2164,0.1056,13.0393
1462,600389,江山股份,0.0846,0.0726,21.4215,0.1239,13.6889
1463,600420,现代制药,0.0845,0.0548,0.7774,0.0897,17.5792
1464,601388,怡球资源,0.0844,0.0814,30.3607,0.1953,21.4898
1465,002516,旷达科技,0.0844,0.024,0.6219,0.036000000000000004,5.2491
1466,300224,正海磁材,0.0843,0.0392,0.7190000000000001,0.13699999999999998,15.388
1467,002414,高德红外,0.0842,0.016,0.8401,0.0626,12.5633
1468,603018,中设集团,0.0842,0.0316,0.7343,0.0594,5.9914
1469,300487,蓝晓科技,0.0841,0.0307,0.4886,0.1928,19.5026
1470,600267,海正药业,0.084,0.0384,5.8287,0.0669,11.1834
1471,002675,东诚药业,0.0839,0.0262,0.5979,0.2138,23.9952
1472,600850,华东电脑,0.0839,0.1065,1.5419,0.1743,17.4344
1473,601186,中国铁建,0.0839,0.0724,3.7665,0.0888,10.4107
1474,603959,百利科技,0.0838,0.0325,0.504,0.0539,7.5329999999999995
1475,000937,冀中能源,0.0838,0.0258,3.4631,0.0507,7.0883
1476,600676,交运股份,0.0837,0.0934,1.7448,0.2139,35.5487
1477,300402,宝色股份,0.0834,0.0366,13.3442,0.0675,8.3599
1478,300490,华自科技,0.0834,0.0354,0.7731,0.0801,8.3402
1479,600160,巨化股份,0.0833,0.0862,4.8207,0.4151,45.7887
1480,000816,智慧农业,0.0831,0.0235,37.6663,0.0544,6.1924
1481,000700,模塑科技,0.0831,0.0572,0.8793,0.1215,12.9255
1482,002075,沙钢股份,0.0829,0.0932,,0.2445,25.5283
1483,002161,远望谷,0.0829,0.0222,3.8859,0.1644,17.904
