,code,name,mbrg,nprg,nav,targ,epsg,seg
2317,600628,新世界,-6.5557,-74.9669,-0.8373,-8.2426,-77.7778,-1.0934
2318,600460,士兰微,3.0152,-75.1174,0.1559,8.0347,-76.9231,0.1254
2319,300076,GQY视讯,-23.0052,-75.6838,-1.1195,-5.1197,-77.7778,-1.1195
2320,600720,祁连山,-21.2207,-75.71300000000001,5.8028,0.0259,-67.9306,0.3895
2321,600362,江西铜业,-6.5638,-75.9698,1.7165,-5.8404,-78.0488,0.3772
2322,300093,金刚玻璃,-19.2269,-76.0514,-0.17300000000000001,1.8009,-77.7778,-0.1727
2323,600794,保税科技,-15.7633,-76.101,11.8654,3.3945,-91.6667,5.7819
2324,002506,协鑫集成,132.7971,-76.1805,1005.9332,375.7947,-76.6355,1004.6006
2325,600173,卧龙地产,-21.2743,-76.1814,1.51,-1.1079,-76.7643,1.5034
2326,000868,安凯客车,-16.8176,-76.7209,0.6997,24.6356,100.0,3.471
2327,000416,民生控股,-56.8714,-76.7549,-0.4974,51.896,-75.7411,-0.4379
2328,600267,海正药业,-13.1658,-77.1182,-1.2027,10.8457,-97.1429,-1.4858
2329,000560,昆百大A,-18.3949,-77.3897,196.1613,36.0016,-91.9778,204.8072
2330,002659,中泰桥梁,-8.3379,-77.5848,35.6417,30.988000000000003,-75.0,0.3217
2331,601616,广电电气,-12.9147,-77.6491,-1.0647,-2.8424,-79.5673,-1.1439
2332,603800,道森股份,-38.5487,-78.1201,101.4018,33.4976,-74.3553,100.6684
2333,600111,北方稀土,12.1788,-78.1228,-2.3926,-14.915999999999999,-66.1509,0.1455
2334,002282,博深工具,-20.799,-78.4383,-2.0267,2.1998,-85.7143,-2.0267
2335,300132,青松股份,-22.8318,-79.1222,-0.0447,-14.4369,-79.1574,-0.0447
2336,002068,黑猫股份,-22.5881,-80.2478,38.3649,-6.8729,-85.0,41.3646
2337,002161,远望谷,-20.9945,-80.2833,7.3931,8.9066,-67.7419,10.4277
2338,300378,鼎捷软件,-3.14,-80.695,-1.2041,5.075,-85.7143,-1.6356
2339,600507,方大特钢,-29.2026,-80.8438,-29.1872,0.1968,-81.3953,-32.398
2340,600880,博瑞传播,-26.2842,-81.0103,-5.9797,-7.0301,-73.0769,-0.9562
2341,600141,兴发集团,8.7813,-81.0203,-0.6232,8.7046,-86.0054,-0.7263
2342,600490,鹏欣资源,-18.1428,-81.4425,6.5994,9.4743,-80.3536,6.5577
2343,600031,三一重工,-23.046,-81.7255,-4.4869,-2.8277,-80.6452,-4.6866
2344,300134,大富科技,-15.917,-81.7263,-1.0542,25.6309,-89.2086,-2.0033
2345,600198,大唐电信,7.7474,-81.8397,1.5846,-1.2176,-87.4317,1.0044
2346,600336,澳柯玛,-12.4784,-82.1907,1.2004,-5.9133,-70.0,1.9394
2347,600726,华电能源,-6.3957,-82.5195,0.9141,3.0109,-85.7143,2.0559
2348,000702,正虹科技,-26.8935,-82.8648,-6.3836,-11.6374,-81.25,-6.2616
2349,600382,广东明珠,60.9528,-82.8969,13.0951,19.0362,-81.3765,5.8879
2350,002305,南国置业,15.2479,-82.9247,5.9657,82.794,-95.8627,-1.9937
2351,002023,海特高新,-14.6023,-83.2069,117.7271,53.8206,-87.234,97.4227
2352,600449,宁夏建材,-18.1918,-83.3539,-1.3069,-4.4714,-92.9565,-1.6676
2353,000672,上峰水泥,-25.9843,-83.7392,4.9928,21.4966,-82.6087,0.0706
2354,002564,天沃科技,-15.5572,-83.7763,-0.7618,-0.1153,-77.7778,-0.5263
2355,000609,绵石投资,-26.508000000000003,-84.3252,1.3515,5.69,-81.0597,1.5767
2356,600960,渤海活塞,-13.0379,-84.4516,0.26,0.7331,-87.5,0.6171
2357,002155,湖南黄金,1.9681,-84.4681,6.5923,17.2689,-76.9231,6.8825
2358,601608,中信重工,-23.9444,-84.8006,11.9108,4.7024,-86.6667,11.9108
2359,600801,华新水泥,-17.0343,-84.8978,-0.6848,-2.1877,-91.4634,-1.7875
2360,000791,甘肃电投,-9.6605,-85.1069,-0.4198,-1.6764,-83.6489,-0.1993
2361,601808,中海油服,-29.8522,-85.2569,-1.0427,7.6556,-85.3503,-1.1238
2362,300293,蓝英装备,-62.8797,-85.3386,-10.9925,-16.6935,-85.3178,-10.9429
2363,300081,恒信移动,-28.8417,-85.3784,3.2239999999999998,10.0238,0.0,2.0657
2364,000157,中联重科,-19.72,-85.4816,-1.5487,-0.0373,-87.5,-2.19
2365,600148,长春一东,-23.6569,-85.5661,-2.6037,-5.2715,-97.0967,-2.3257
2366,000541,佛山照明,-6.2563,-85.8682,63.4429,61.8618,-84.4444,64.9994
2367,002494,华斯股份,-32.0157,-86.2301,0.4322,7.4528,-91.0714,0.9194
2368,300391,康跃科技,-21.4346,-86.2312,-0.2174,1.8764,-94.0512,-0.9978
2369,601958,金钼股份,12.0412,-86.27799999999999,-2.6431,1.0137,-83.3333,-2.6017
2370,600256,广汇能源,-28.1666,-86.3421,0.8915,8.5944,-84.8263,0.6907
2371,002628,成都路桥,-3.5393,-86.4073,-0.6367,-9.8636,-84.2105,-0.6367
2372,002667,鞍重股份,-31.0655,-87.1008,0.2796,-3.7084,-92.7536,0.1938
2373,300372,欣泰电气,-11.1451,-87.1243,-2.2815,14.5172,-93.3476,-4.1087
2374,600782,新钢股份,-21.6225,-87.28299999999999,0.2061,-7.4409,-85.0,0.8082
2375,002671,龙泉股份,-62.0142,-87.4224,-2.8308,3.3402,-83.7838,-2.544
2376,000850,华茂股份,-2.592,-87.4351,37.1245,28.3633,-77.5,40.568000000000005
2377,002353,杰瑞股份,-36.6325,-88.1343,-1.4485,-7.0558,-88.0952,-1.2065
2378,600019,宝钢股份,-12.6053,-88.27600000000001,-1.6573,2.3926,-82.8571,-1.2732
2379,600805,悦达投资,-22.7177,-88.4367,-1.0178,-4.6245,-88.0,0.2624
2380,600385,山东金泰,-68.5124,-88.5866,23.7656,-1.8114,-84.0,26.3273
2381,002674,兴业科技,5.5617,-88.9123,-1.6321,9.9567,-88.9024,-1.6321
2382,002566,益盛药业,4.0239,-89.083,-0.3445,5.7574,-88.6207,-0.3326
2383,002227,奥特迅,-24.9355,-89.1837,1.7401,4.194,-88.27,1.8478
2384,000528,柳工,-35.339,-89.2497,-2.4062,-2.0069999999999997,-89.2857,-2.1225
2385,300283,温州宏丰,-6.0782,-89.5017,-2.0682,-6.1607,-88.2353,-2.6825
2386,600679,上海凤凰,-24.3945,-89.5354,80.6657,38.4712,-90.5591,83.2847
2387,300058,蓝色光标,39.6077,-89.5543,17.2911,43.9663,-94.6667,-5.7632
2388,300205,天喻信息,9.4937,-89.75,0.2664,-16.8517,-88.0411,0.1482
2389,300094,国联水产,-2.7657,-89.8824,1.062,-5.5642,-89.9375,1.062
2390,000816,智慧农业,-19.5778,-90.3316,1.2158,-7.1065,-50.0,1.9787
2391,600392,盛和资源,-27.4907,-90.5353,8.4105,24.6362,-95.9804,-3.7627
2392,300402,宝色股份,-2.8986,-90.9735,-0.6153,0.638,-92.9103,-0.6153
2393,600222,太龙药业,-18.884,-91.2188,26.4082,15.1787,-84.4961,39.11
2394,300264,佳创视讯,-2.5946,-91.3449,-2.5022,-1.3029,-62.5,-1.8102
2395,000584,友利控股,-46.6098,-91.6962,-0.3214,-15.3635,-83.9219,1.3961
2396,000521,美菱电器,-3.2419,-92.4324,-0.54,0.635,-91.001,-1.1152
2397,600395,盘江股份,-21.3691,-92.4481,-6.1216,-5.1992,-92.4731,-6.4387
2398,300126,锐奇股份,-17.3207,-94.1663,-0.1164,2.254,-87.7511,0.9129
2399,300228,富瑞特装,-34.95,-94.4002,64.5729,17.6192,-96.441,63.3999
2400,601717,郑煤机,-26.3468,-94.5124,0.4035,-1.1283,-76.9231,0.7448
2401,600389,江山股份,-10.0375,-94.7607,-3.0885,-5.0705,-94.7596,-3.0885
2402,600516,方大炭素,-32.4326,-95.0666,0.1252,-5.9142,-88.9163,0.46399999999999997
2403,300338,开元仪器,-8.1043,-96.1315,-0.7032,5.95,-96.1123,-0.9066
2404,002676,顺威股份,-19.0392,-96.6503,-1.1168,-7.5932,-96.6667,-1.0988
2405,000520,长航凤凰,-21.5797,-97.1628,101.8136,-0.1339,-97.1545,106.4526
2406,600397,安源煤业,-51.9655,-97.3113,-0.8415,18.0237,-70.8506,0.7318
2407,000655,金岭矿业,-48.9271,-97.5598,0.068,-6.4667,-95.0,0.233
2408,601969,海南矿业,-40.5782,-97.5966,-6.1123,-5.4425,-96.0,-6.1123
2409,600871,石化油服,-36.1255,-98.02600000000001,31.7756,4.9352,-97.5,31.7748
2410,000759,中百集团,-3.0021,-98.178,-2.2366,-2.6985,-96.2963,-1.7934
2411,002468,艾迪西,-15.6951,-99.3304,-0.6095,-3.0886,-60.0,0.0755
2412,300177,中海达,-7.1647,-99.8495,49.1862,45.6411,-98.56,50.141000000000005
2413,000017,深中华A,-19.3712,-101.8317,-0.7845,-10.9159,-103.3708,-1.1619
2414,300080,易成新能,-24.3588,-103.0985,0.1757,-2.2984,-86.0746,0.1196
2415,600348,阳泉煤业,-18.621,-103.2111,-0.6914,11.9002,-90.9091,-0.5473
2416,002684,猛狮科技,12.727,-103.844,65.0613,59.0847,-90.0,60.8474
2417,601699,潞安环能,-30.4106,-105.5662,-5.0915,-1.7203,-92.9742,-3.7836
2418,002582,好想你,14.4026,-106.0206,-1.285,6.103,-105.5556,-1.285
2419,600610,中毅达,-3.6556,-106.5638,15.2672,8.7034,-111.1111,15.2672
2420,300209,天泽信息,70.5135,-110.0763,6.4177,9.3446,-83.3333,6.4459
2421,601002,晋亿实业,-24.2677,-114.8432,-3.6636,-1.071,-111.7647,-3.7287
2422,000425,徐工机械,-28.5264,-115.4038,0.8082,-12.5743,-96.5,2.3478
2423,000426,兴业矿业,-28.4352,-115.6593,-1.9923,3.5929,-107.6724,-1.9938
2424,000612,焦作万方,-11.2637,-117.5405,0.7651,-5.6693,-117.37700000000001,0.7651
2425,002476,宝莫股份,11.0904,-120.4392,-3.089,13.3259,-49.6807,-0.2155
2426,600967,北方创业,-32.8913,-122.3619,-2.8485,-5.381,-128.2787,-3.1252
2427,002392,北京利尔,-6.2062,-122.5636,-2.5778,16.5992,-111.3824,-2.5951
2428,002386,天原集团,16.5488,-123.5306,-0.2773,-10.7795,-80.6809,0.4096
2429,600528,中铁二局,-19.1927,-126.3207,-6.3781,-4.2953,-40.6089,1.3208
2430,000785,武汉中商,-1.0827,-128.4456,-6.7328,-8.5577,-290.0,-8.6417
2431,300105,龙源技术,-48.8528,-129.8474,-3.2647,-12.1875,-128.2424,-3.1512
2432,002133,广宇集团,2.1412,-138.6557,-4.3574,2.0247,-138.0952,-4.4236
2433,002312,三泰控股,13.5249,-139.9002,169.3847,140.4777,-116.0,169.3847
2434,300260,新莱应材,1.0691,-143.3825,-0.544,6.8399,-76.092,0.1038
2435,002431,棕榈股份,-12.1119,-145.2543,41.6478,30.7912,-143.0108,41.3281
2436,000662,天夏智慧,-10.7005,-146.8763,-0.5082,-18.0728,-126.3473,-0.4418
2437,600716,凤凰股份,-41.8122,-152.7469,-13.363,-8.4307,-149.4129,-6.7961
2438,600228,昌九生化,-25.274,-153.9534,-11.0989,-17.5385,-171.4286,-27.6508
2439,000972,中基健康,63.8537,-154.6943,34.2488,33.4251,-528.7671,31.5077
2440,000790,泰合健康,-12.2875,-156.5989,-7.742000000000001,-12.8651,-150.5533,-7.742000000000001
2441,600527,江南高纤,-9.3458,-159.6864,-5.0165,-4.4507,-150.0,-5.1013
2442,600549,厦门钨业,-23.5429,-161.8426,-9.4223,-7.6859,-194.697,-10.7698
2443,002260,德奥通航,-5.2991,-161.9953,-6.6484,25.1892,-138.0952,-6.7558
2444,600689,上海三毛,-12.1765,-163.7061,-18.3125,-7.5302,-163.3333,-18.9856
2445,000935,四川双马,-1.0961,-163.7142,-3.9936,15.8101,-420.0,28.717
2446,002656,摩登大道,3.4742,-165.6261,3.8745,37.0466,-28.5714,-1.6298
2447,300397,天和防务,-65.0811,-170.3474,-3.8719,7.7907,-159.7403,-5.4505
2448,000693,ST华泽,5.702000000000001,-173.2217,-10.0942,29.2594,-173.2394,-10.0942
2449,600892,大晟文化,-73.7379,-173.7016,6045.4212,1615.6228,-200.0,20281.856
2450,300405,科隆精化,-29.6552,-175.1601,-6.6584,-8.7216,-159.45600000000002,-6.6626
2451,600584,长电科技,68.1171,-175.8686,66.3481,134.4325,-72.2222,14.4631
2452,600187,国中水务,-34.0621,-177.0811,-4.1289,3.1918,-178.4884,-4.4189
2453,601225,陕西煤业,-20.9937,-183.5695,-9.4399,0.5031,-400.0,-9.6244
2454,000020,深华发A,-28.1193,-187.563,10.6825,-0.6581,-187.8229,10.6825
2455,000514,渝开发,-40.6762,-193.3845,-1.6212,-5.5313,-94.0,-0.2431
2456,000897,津滨发展,-59.3028,-194.8047,-16.8245,-8.8443,-1936.5079,-12.5099
2457,002205,国统股份,-51.0877,-201.1799,-7.8548,-4.6743,-178.6738,-7.5631
2458,300330,华虹计通,-6.5903,-202.3925,-4.8676,-10.6023,-200.0,-4.8676
2459,600097,开创国际,-18.7679,-203.9334,-13.7232,-12.9297,-205.7692,-14.1217
2460,002313,日海通讯,18.1375,-205.2724,-1.5122,-1.3092,-325.0,-0.5428
2461,300323,华灿光电,35.3092,-205.5637,-5.5873,11.5535,-170.0,-5.5873
2462,600844,丹化科技,1.7737,-208.5977,-3.0839,-6.178999999999999,-275.8929,-3.6103
2463,002066,瑞泰科技,-11.6795,-216.19299999999998,-9.0256,7.7605,-1293.4483,-17.7798
2464,000985,大庆华科,-44.5067,-219.4957,-3.9474,-4.3459,-221.0428,-3.9474
2465,002645,华宏科技,-14.8304,-220.0166,118.7012,110.2125,-181.5385,116.9604
2466,002369,卓翼科技,5.3692,-224.0099,-4.0084,-1.6603,-222.2222,-3.9557
2467,000005,世纪星源,59.3989,-225.1779,81.1515,60.5376,-226.2712,71.5224
2468,600770,综艺股份,-21.0397,-227.1328,2.3377,1.8098,-663.9881,-3.1013
2469,300164,通源石油,61.2561,-229.987,22.2872,19.0141,-466.6667,11.0729
2470,600800,天津磁卡,-13.5886,-230.6032,-28.1389,-16.0052,-200.0,-19.4502
2471,002341,新纶科技,-24.0831,-233.1417,-7.382999999999999,7.69,-222.4271,-7.1423
2472,000753,漳州发展,-7.8443,-243.2771,-12.5181,-4.8241,-159.0062,-10.0376
2473,600681,百川能源,-70.3963,-243.5319,10.0431,5.6462,-300.0,15.8921
2474,002549,凯美特气,-42.0444,-244.9426,3.8913,0.0741,-200.0,3.9585
2475,000589,黔轮胎A,-14.919,-254.80900000000003,-7.6622,14.8539,-237.5,-7.6058
2476,601989,中国重工,-1.9046,-258.4595,-6.3988,0.5484,-210.0,-5.4537
2477,300102,乾照光电,44.1173,-261.3754,37.3791,57.6059,-178.9474,37.3791
2478,002148,北纬通信,-14.946,-266.022,-1.6926,-3.3360000000000003,-216.6667,-1.6196
2479,601898,中煤能源,-16.1228,-268.911,-2.617,5.8809,-416.6667,-3.7284
2480,002337,赛象科技,-50.8933,-277.7201,0.4467,-4.1232,-165.3846,-6.2278
2481,603799,华友钴业,-7.4442,-279.6236,5.7021,21.4092,-242.4242,6.1019
2482,002077,大港股份,-29.914,-283.4554,68.0972,-4.0061,-133.3333,82.9838
2483,002075,沙钢股份,-28.6254,-286.282,-3.7128,-8.2293,-265.9193,-3.4285
2484,600508,上海能源,-21.9038,-288.5041,-0.904,-2.6019,-71.4286,0.1535
2485,000659,珠海中富,-20.9139,-291.0027,-6.8233,-14.6522,-266.6667,-6.3997
2486,002147,新光圆成,-39.4679,-291.0127,-0.3667,-11.7205,62.5,0.4111
2487,000710,天兴仪表,-15.9282,-291.5528,-9.4902,11.8937,-289.1405,-9.4902
2488,002534,杭锅股份,-16.3772,-291.7032,-9.48,1.9784,-316.6667,-7.6951
2489,002181,粤传媒,-20.1291,-293.4003,-10.6683,-10.5838,-217.9219,-10.7161
2490,600746,江苏索普,-11.6874,-293.9993,-4.6243,-7.7568,-293.8596,-4.6243
2491,600784,鲁银投资,-31.8496,-296.1168,1.4613,-0.1212,-275.3846,2.6016
2492,300191,潜能恒信,-42.1902,-296.862,-4.1123,1.2675,-287.5,-4.1377
2493,600532,宏达矿业,-30.9522,-301.4812,48.6535,17.7497,-284.0909,48.6535
2494,000679,大连友谊,-22.3277,-301.8676,-12.0036,-5.3236,-431.3131,-14.0524
2495,002702,海欣食品,-4.7394,-314.829,-6.694,-8.9469,-207.3789,-6.694
2496,000630,铜陵有色,-2.1638,-316.355,-6.6461,-5.8808,-136.8421,-6.3854
2497,600262,北方股份,-33.0738,-320.3011,-23.5717,-16.628,-230.137,-16.8238
2498,601015,陕西黑猫,-23.0081,-321.7092,-12.0941,-14.2068,-221.6216,-12.0494
2499,002058,威尔泰,-20.5958,-326.3629,-8.3503,-5.5543,-300.0,-7.1297
2500,600696,匹凸匹,109.4463,-341.102,-10.4149,-1.8602,-243.5407,-15.342
2501,600882,广泽股份,-55.5185,-341.5949,-20.623,-1.9489,-337.931,-20.9412
2502,600767,运盛医疗,-72.5476,-345.2605,-8.1893,-5.172000000000001,-371.0526,-19.1522
2503,002378,章源钨业,-34.0878,-345.4462,-7.7867,-1.2527,-213.3333,-7.7867
2504,300322,硕贝德,-8.0604,-346.86300000000006,-15.6904,14.4629,-208.3333,-15.6813
2505,300082,奥克股份,2.8519,-349.7195,-8.6697,-4.0516,-214.8148,-9.0716
2506,600387,海越股份,106.7073,-350.3061,-2.9544,-2.9769,-79.3103,13.4384
2507,300275,梅安森,-49.398999999999994,-352.5595,-14.7897,6.3078,-322.2222,-14.7494
2508,000877,天山股份,-22.8762,-362.8549,-8.0451,-5.0734,-305.7241,-5.877000000000001
2509,300220,金运激光,-5.0024,-369.8241,12.6974,11.5171,-237.8505,-5.2888
2510,601866,中海集运,-12.0662,-370.9291,-10.6126,6.2306,-377.9736,-10.5605
2511,000721,西安饮食,-8.5703,-373.1998,-4.5465,2.1291,-385.5856,-4.5395
2512,601001,大同煤业,-17.8374,-375.3658,-21.0339,7.2441,-1300.0,-33.1432
2513,000558,莱茵体育,-31.991,-376.2014,-22.5293,-39.4886,-800.0,-22.2414
2514,300161,华中数控,-6.055,-382.8613,0.8402,10.2166,-486.2538,-5.1888
2515,600745,中茵股份,-55.8849,-384.0227,58.5437,55.8589,-700.0,64.2759
2516,002715,登云股份,-18.9423,-385.1921,-11.5811,1.6129,-376.1905,-11.5811
2517,002483,润邦股份,-13.7266,-393.4511,7.196000000000001,25.0682,-517.2414,6.7860000000000005
2518,002269,美邦服饰,-4.9237,-396.5669,-14.6386,-0.4548,-221.4286,-14.6386
2519,000613,大东海A,-21.3651,-398.6981,-8.8584,-8.0587,-397.1014,-8.8584
2520,600052,浙江广厦,33.1378,-403.8812,-35.1913,-37.5851,-412.5,-35.0662
2521,000019,深深宝A,-8.1215,-404.1198,-3.6734,-8.1546,-364.3341,-3.6313
2522,002558,世纪游轮,-11.1954,-407.4974,-4.7328,-6.3132,-412.5,-4.7328
2523,600733,S前锋,-64.2788,-414.1426,-26.3725,-4.8684,-331.8182,-29.2641
2524,600881,亚泰集团,-23.8229,-414.4994,18.9035,0.7078,-180.0,41.0176
2525,600103,青山纸业,11.4019,-416.8371,-10.4583,-2.9949,-634.8837,-11.7797
2526,600698,湖南天雁,-23.0254,-426.6399,-6.718999999999999,1.7452,-426.3514,-6.718999999999999
2527,601519,大智慧,-20.6119,-428.0303,-14.3989,-11.2176,-524.0741,-14.0163
2528,600997,开滦股份,-27.1161,-432.8442,-8.3239,-6.7831,-525.0,-6.4242
2529,300337,银邦股份,-4.7596,-436.6208,-11.7891,-5.8945,-251.5333,-11.7855
2530,002145,中核钛白,-6.0546,-465.7062,48.8647,23.313000000000002,-485.7143,48.8647
2531,600121,郑州煤电,-38.4673,-468.8182,-15.7386,-2.3681,-993.3333,-18.4512
2532,600250,南纺股份,-51.4051,-479.3541,-16.4647,-11.2539,-383.3333,-13.4917
2533,300282,汇冠股份,98.5658,-487.1201,-6.5386,4.9329,-500.0,-8.4824
2534,002265,西仪股份,-1.723,-497.9065,-6.8151,-1.1191,-466.6667,-6.6125
2535,600714,金瑞矿业,-23.2294,-502.144,13.3935,-6.2957,-493.9394,13.3935
2536,600724,宁波富达,-48.0512,-511.897,-28.8503,-5.0996,-1135.5297,-34.6383
2537,600596,新安股份,-4.7813,-520.2865,-6.888,-1.6851,-636.612,-7.752000000000001
2538,600765,中航重机,0.9403,-520.68,-12.9626,-0.4324,-295.0,-7.9648
2539,002211,宏达新材,-13.2522,-527.4831,-7.0739,-18.2627,-566.6667,-7.3841
2540,000737,南风化工,-14.8376,-529.3301,-62.2544,-0.3995,-756.3884,-57.361999999999995
2541,000862,银星能源,-16.2183,-530.4878,-7.4074,-1.7451,-640.0,-6.9254
2542,002149,西部材料,-19.7286,-547.5848,-8.8878,-1.0417,-2633.3333,-13.1726
2543,000886,海南高速,-29.1714,-549.5886,-8.2006,-4.3217,-549.0196,-8.232000000000001
2544,000597,东北制药,-11.5129,-567.8447,-13.0439,1.3969999999999998,-468.1818,-14.0792
2545,002486,嘉麟杰,-19.6863,-570.7399,-11.3397,-3.0916,-470.4819,-10.9481
2546,000898,鞍钢股份,-28.7483,-597.8355,-9.368,-2.9521,-596.0938,-9.4554
2547,002134,天津普林,-26.2521,-601.7532,-8.4648,-11.9751,-600.0,-8.4564
2548,002234,民和股份,-24.074,-603.3292,-26.4662,-17.3861,-595.2381,-26.4662
2549,600512,腾达建设,0.2586,-632.4976,69.5247,-3.7784,-200.0,72.3404
2550,002535,林州重机,-34.2273,-634.2027,27.0804,1.3054,-620.0,35.5713
2551,600476,湘邮科技,25.8101,-648.2868,-17.1291,-9.2116,-644.4444,-17.1304
2552,002442,龙星化工,-28.7597,-649.4388,-7.3089,-10.4591,-648.5623,-7.3089
2553,000795,英洛华,44.5706,-650.4692,52.3971,5.569,-450.0,52.6916
2554,600005,武钢股份,-41.2939,-681.05,-21.8299,-1.6735,-695.2,-21.9783
2555,600293,三峡新材,-22.6782,-690.6939,-9.1873,1.4195,-681.8182,-9.2961
2556,000953,河池化工,12.1756,-700.0433,-54.8333,-11.5405,-700.495,-54.8333
2557,600246,万通地产,37.0001,-703.1941,-16.2131,-3.9556,-1456.0647,-17.1977
2558,600747,大连控股,313.2957,-711.9595,-3.8817,-1.253,-700.0,-3.8588
2559,000809,铁岭新城,-86.9312,-723.3177,-6.7361,1.5146,-540.0,-6.7361
2560,600636,三爱富,-9.3591,-725.8184,57.4044,17.7433,-4194.1176,71.3
2561,600275,武昌鱼,-5.4228,-728.9711,-16.1463,5.2162,-723.8938,-16.2858
2562,002272,川润股份,-6.5792,-739.8037,-5.5585,-7.86,-739.1304,-5.5585
2563,000502,绿景控股,-67.6851,-743.2626,-5.7806,49.4966,-750.0,-11.6043
2564,300083,劲胜精密,-10.3961,-743.8627,233.7077,133.1651,-672.9730000000001,233.9319
2565,600839,四川长虹,8.9808,-744.6792,-8.4859,-7.6535,-3443.75,-13.8434
2566,000837,秦川机床,-27.214000000000002,-750.95,-2.5503,5.0811,-1231.8937,-7.0689
2567,002571,德力股份,-9.5237,-754.4337,-3.9169,-1.795,-752.6531,-3.9629
2568,000526,紫光学大,33.2865,-764.7954,-8.5498,67.0129,-791.1765,-8.6716
2569,000595,宝塔实业,-41.2193,-766.6504,155.1886,15.5935,-587.5,155.1886
2570,600764,中电广通,-43.0888,-767.8223,-17.3555,-15.2694,-2468.75,-20.7028
2571,002577,雷柏科技,-4.0376,-776.1454,-28.9852,-22.5776,-1315.3846,-31.1317
2572,002113,天润数娱,-1.6635,-784.2965,-4.1073,-6.6474,-842.0,-4.1073
2573,600367,红星发展,-4.5923,-792.285,-18.1795,-10.9077,-826.4444,-16.1055
2574,601003,柳钢股份,-27.2586,-804.9541,-22.1393,-9.4951,-805.3191,-22.1393
2575,601177,杭齿前进,-15.3277,-808.3736,-6.2112,1.5241,-692.4901,-6.8924
2576,002119,康强电子,-23.1543,-808.7829,-7.1278,-8.8718,-2900.0,-8.0673
2577,600802,福建水泥,-26.0627,-833.0506,-25.5118,-6.5932,-886.1538,-29.2978
2578,300092,科新机电,-24.4019,-835.1388,-9.6977,-11.6372,-250.1667,-7.955
2579,603399,新华龙,-29.3282,-873.9671,60.2209,22.518,-643.75,65.9385
2580,000779,三毛派神,-25.1263,-886.6219,-27.7652,2.7392,-940.0,-27.7652
2581,600282,南钢股份,-20.2026,-932.2658,-26.2763,-8.0791,-933.4661,-26.3177
2582,600281,太化股份,-31.5881,-936.3116,-24.8722,-9.0787,-1028.5714,-25.4514
2583,600671,天目药业,-36.2822,-962.5466,-26.384,-1.8419,-1000.0,-27.3616
2584,600847,万里股份,5.4504,-982.5091,-0.3553,-0.0881,-1400.0,-0.3522
2585,002097,山河智能,-20.8404,-982.8826,-0.6612,-1.7208,-370.6294,-1.5319
2586,000803,金宇车城,-37.2414,-994.3017,-22.0305,3.5732,-986.0544,-22.0323
2587,600321,国栋建设,-26.985,-1044.9341,24.8066,-2.125,-900.0,24.8082
2588,601666,平煤股份,-22.8044,-1048.3805,-17.9449,12.5922,-1176.4566,-18.7935
2589,300142,沃森生物,39.9162,-1056.1568,-5.8607,4.8616,-198.3607,-20.7537
2590,000678,襄阳轴承,-1.123,-1062.2271,-4.7474,4.824,-1900.0,-7.4229
2591,000982,中银绒业,2.371,-1079.461,-20.2913,6.7194,-1060.0,-20.3094
2592,600680,上海普天,-29.7415,-1105.1195,-7.6004,-0.3412,-1137.5,-7.26
2593,600456,宝钛股份,-13.6673,-1119.461,-5.1969,0.5251,-1667.148,-5.7398
2594,000761,本钢板材,-29.3767,-1129.2806,-21.4548,-9.5768,-1518.9189,-22.4281
2595,600368,五洲交通,-36.6009,-1147.297,-3.9642,-11.6015,-227.4444,-3.2341
2596,600137,浪莎股份,-37.943000000000005,-1155.974,-4.4864,-9.1081,-1165.0,-4.4864
2597,000638,万方发展,23.9884,-1178.9376,-8.5493,1.3128,-1267.3469,-11.2605
2598,600149,廊坊发展,-70.4184,-1189.9931,-23.5531,28.7617,-1154.375,-23.5131
2599,000755,山西三维,27.8546,-1201.5875,-29.9935,-2.1715,-961.9696,-29.4141
2600,600112,天成控股,37.0398,-1209.8535,-8.5346,-9.6615,-1211.5385,-8.5346
2601,000657,中钨高新,-30.1009,-1229.8806,-11.7535,-12.6392,-2444.8571,-15.1011
2602,002046,轴研科技,-17.2114,-1298.1636,-11.5458,-2.0745,-966.6667,-11.2113
2603,000881,大连国际,3.4714,-1342.8819,-58.0893,-18.4144,-1204.1667,-49.5591
2604,300013,新宁物流,46.0032,-1352.364,227.7077,151.8893,-1400.0,243.3031
2605,002591,恒大高新,-25.5836,-1361.7804,-2.4785,-0.1523,-1228.4444,-6.4522
2606,002299,圣农发展,7.8272,-1414.0525,53.2176,9.1874,-544.2584,64.4409
2607,600127,金健米业,35.9532,-1428.9054,-18.4942,9.8185,-1508.3770000000002,-19.0496
2608,600146,商赢环球,-31.27,-1436.1897,-60.3152,-33.4616,-562.1212,-43.038000000000004
2609,002648,卫星石化,-2.7504,-1439.8129999999999,-11.7605,-6.7785,-1462.5,-11.8403
2610,000825,太钢不锈,-21.7293,-1478.2604,-14.872,-5.056,-935.8974,-14.8018
2611,600877,中国嘉陵,-21.8379,-1507.8155,-104.814,-14.0071,-1492.8144,-95.8568
2612,000780,平庄能源,-19.9889,-1526.5012,-7.6796,0.9154,-1400.0,-7.6796
2613,600355,精伦电子,6.4251,-1578.9905,-4.782,6.6889,-1050.0,-4.7685
2614,600403,大有能源,-38.1847,-1594.2742,-15.0044,-3.7646,-1180.0,-13.8069
