code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
603816,N顾家,家居用品,浙江,26.92,8250.0,41250.0,265316.56,125637.67,99550.67,10336.63,0.25,0.66,3.53,10.07,20161014
000721,西安饮食,酒店餐饮,陕西,140.19,43551.6,49905.58,112669.9,45992.26,34006.53,5551.46,0.11,0.042,1.37,8.59,19970430
603887,城地股份,建筑施工,上海,31.44,2460.0,9810.0,74930.96,65451.88,6307.37,9337.95,0.95,0.40700000000000003,5.32,4.81,20161010
603777,来伊份,其他商业,上海,45.65,6000.0,24000.0,246923.05,161823.56,51366.69,98918.18,4.12,0.33399999999999996,10.1,2.01,20161012
603738,泰晶科技,元器件,湖北,60.96,1668.0,6668.0,53395.61,31083.01,19625.02,4836.73,0.73,0.371,5.51,8.21,20160928
002113,天润数娱,互联网,湖南,349.65,47345.33,75447.97,108734.77,29819.6,211.21,87152.06,1.16,0.018000000000000002,1.2,10.59,20070208
300542,新晨科技,软件服务,北京,269.77,2255.0,9015.0,50090.7,39063.4,1385.29,6433.1,0.71,0.076,5.59,7.29,20160920
300340,科恒股份,元器件,广东,708.32,8183.85,10000.0,97852.92,56767.98,16382.97,51351.6,5.14,0.040999999999999995,7.99,7.28,20120726
300549,优德精密,专用机械,江苏,58.52,1667.0,6667.0,37171.9,25088.67,9150.82,3910.71,0.59,0.298,3.73,9.34,20160930
002780,三夫户外,其他商业,北京,481.1,1700.0,6748.06,42106.9,40363.76,1180.1,16793.57,2.49,0.1,5.57,17.21,20151209
000639,西王食品,食品,山东,49.64,37664.57,45453.05,221771.88,134218.02,51252.8,64573.03,1.42,0.20800000000000002,4.15,4.98,19961126
300536,农尚环境,建筑施工,湖北,86.77,2327.67,9310.73,53489.91,52143.4,1009.34,6173.12,0.66,0.26,4.17,10.81,20160920
603313,恒康家居,家居用品,江苏,36.31,6000.0,24000.0,107245.92,52706.9,33244.73,8741.53,0.36,0.336,3.78,6.46,20161013
300506,名家汇,建筑施工,深圳,235.97,7500.0,30000.0,72829.25,59545.31,2277.16,20594.49,0.69,0.08,1.72,21.99,20160324
300434,金石东方,专用机械,四川,225.36,3400.0,13600.0,45035.21,35444.94,1964.9,7337.13,0.54,0.08800000000000001,2.86,13.81,20150424
603189,网达软件,软件服务,上海,318.32,5520.0,22080.0,40870.48,38437.19,922.97,4887.31,0.22,0.069,2.13,20.45,20160914
002802,洪汇新材,化工原料,江苏,156.05,2700.0,10800.0,57838.07,41825.15,10838.17,23470.68,2.17,0.31,4.97,14.47,20160629
300308,中际装备,工程机械,山东,444.48,21454.58,21601.08,62941.36,29182.64,18715.67,23233.75,1.08,0.025,2.56,8.56,20120410
300548,博创科技,电气设备,浙江,26.44,2067.0,8267.0,38216.0,27947.9,7078.8,4602.24,0.56,0.387,5.15,3.97,20161012
300546,雄帝科技,元器件,深圳,79.4,1334.0,5334.0,39213.55,35001.8,936.15,1031.18,0.19,0.361,7.46,7.69,20160928
002290,禾盛新材,家用电器,江苏,152.28,15767.41,21067.19,148143.31,105445.56,24535.49,44511.0,2.11,0.094,3.96,7.22,20090903
300547,川环科技,橡胶,四川,42.29,1495.0,5977.91,52754.48,37607.68,11992.28,3170.0,0.53,0.605,7.12,7.19,20160930
002813,路畅科技,汽车配件,深圳,26.9,3000.0,12000.0,102589.59,54921.82,37151.01,6765.47,0.56,0.223,5.36,2.24,20161012
600500,中化国际,商贸代理,上海,66.11,172312.45,208301.27,4489879.5,2182329.75,940772.19,444159.94,2.13,0.08,5.42,1.95,20000301
300545,联得装备,专用机械,深圳,85.23,1783.0,7130.58,32712.03,29286.95,1481.14,3263.12,0.46,0.222,4.41,8.6,20160928
603421,鼎信通讯,通信设备,山东,73.29,4340.0,43340.0,134980.73,88091.38,12699.19,2031.26,0.05,0.183,2.94,9.12,20161011
002278,神开股份,化工机械,上海,0.0,29705.31,36390.96,167973.44,115761.27,28738.43,48002.55,1.32,-0.076,3.15,5.24,20090811
002815,崇达技术,半导体,深圳,31.75,5000.0,41000.0,238944.02,90802.85,105031.4,1662.15,0.04,0.44799999999999995,3.24,8.77,20161012
002122,天马股份,机械基件,浙江,260.25,109191.35,118800.0,735535.63,433750.19,226023.67,102840.2,0.87,0.021,3.98,2.68,20070328
600821,津劝业,百货,天津,1102.81,41626.82,41626.82,197725.38,33895.48,78080.97,17866.24,0.43,0.005,1.46,7.58,19940128
600657,信达地产,全国地产,北京,39.98,152426.05,152426.05,5963146.0,5340621.0,7271.28,154289.13,1.01,0.086,5.43,1.26,19930524
601128,常熟银行,银行,江苏,20.91,22227.27,222272.8,12238343.0,0.0,84182.49,501.27,0.0,0.237,4.28,2.32,20160930
600050,中国联通,电信运营,上海,122.72,2119659.75,2119659.75,60041416.0,6215953.0,35372384.0,2781153.25,1.31,0.021,3.67,1.41,20021009
300541,先进数通,软件服务,北京,171.05,3000.0,12000.0,79981.53,78686.9,592.1,8016.72,0.67,0.21100000000000002,4.12,17.5,20160913
600844,丹化科技,化工原料,上海,0.0,58482.69,101652.42,311730.0,52859.1,189655.13,80582.0,0.79,-0.069,0.97,9.42,19940311
600850,华东电脑,软件服务,上海,44.95,41826.83,41826.83,484550.09,456525.84,3326.26,-7179.43,-0.17,0.311,4.01,6.98,19940324
601718,际华集团,服饰,北京,30.44,385700.0,385700.0,2609600.25,1381722.25,313247.41,431168.0,1.12,0.14,3.43,2.49,20100816
300497,富祥股份,化学制药,江西,51.18,2700.0,11203.71,114223.86,72832.31,26280.15,32344.77,2.89,0.7709999999999999,5.82,13.57,20151222
002606,大连电瓷,电气设备,辽宁,74.51,14195.55,20400.0,136197.91,79269.82,42713.5,32834.26,1.61,0.215,3.87,8.29,20110805
000813,天山纺织,纺织,新疆,0.0,36345.6,134266.42,199027.22,37253.84,69778.71,107593.72,0.8,-0.016,2.23,7.73,19980519
002418,康盛股份,机械基件,浙江,51.74,55360.82,113640.0,607722.69,390724.84,95667.75,36976.21,0.33,0.1,1.76,5.89,20100601
600746,江苏索普,化工原料,江苏,163.41,30466.08,30642.14,60342.0,20948.22,28930.75,6207.23,0.2,0.044000000000000004,1.41,10.29,19960918
000049,德赛电池,电气设备,深圳,61.31,20524.36,20524.36,287284.13,240042.66,17836.17,817.56,0.04,0.354,4.74,9.14,19950320
000910,大亚科技,家居用品,江苏,53.54,52750.0,53077.0,597519.38,392498.5,127802.25,0.0,0.0,0.195,4.5,4.64,19990630
002668,奥马电器,家用电器,广东,35.34,12054.54,16535.0,456988.41,277112.47,110397.27,46532.65,2.81,1.033,11.46,6.37,20120416
600163,中闽能源,新型电力,福建,56.67,75362.39,99946.52,299128.5,70555.15,200079.36,209174.42,2.09,0.052000000000000005,1.53,3.87,19980602
002320,海峡股份,水运,海南,33.95,42587.71,42588.0,236364.7,83050.25,120783.52,101585.17,2.39,0.273,5.11,3.63,20091216
000567,海德股份,区域地产,海南,2857.49,15036.08,15120.0,32664.75,31821.22,584.72,11672.82,0.77,0.008,1.45,29.86,19940525
002615,哈尔斯,家居用品,浙江,82.63,15411.19,27360.0,118582.27,51165.1,31009.15,16182.13,0.59,0.11800000000000001,2.41,8.11,20110909
000565,渝三峡Ａ,染料涂料,重庆,83.22,43359.21,43359.21,132949.66,77045.18,22766.55,7218.67,0.17,0.078,1.86,6.99,19940408
600105,永鼎股份,通信设备,江苏,49.36,76190.92,94499.31,352242.75,190168.11,48879.4,44767.65,0.47,0.121,2.42,4.93,19970929
002318,久立特材,特种钢,浙江,76.46,81630.13,84150.59,378617.91,182845.19,148670.56,67348.56,0.8,0.07400000000000001,2.98,3.82,20091211
002322,理工环科,环境保护,浙江,145.79,17875.82,40131.5,306601.03,135441.66,22517.5,189764.06,4.73,0.06,7.09,2.7,20091218
600579,天华院,化工机械,山东,2838.08,25560.0,41063.6,146746.95,104596.11,22351.89,112410.02,2.74,0.003,1.84,9.0,20020809
002203,海亮股份,铜,浙江,22.84,146770.84,167140.09,1133537.75,679147.81,90150.49,15611.01,0.09,0.177,2.4,3.36,20080116
002246,北化股份,化工原料,四川,77.14,41368.64,41368.64,165157.3,89668.34,55729.78,30404.69,0.73,0.094,2.86,5.05,20080605
300350,华鹏飞,仓储物流,深圳,132.34,8045.83,29646.68,203854.13,61674.86,19932.59,120672.95,4.07,0.11699999999999999,5.9,5.23,20120821
002112,三变科技,电气设备,浙江,52.18,18265.24,20160.0,141450.94,102604.96,21442.82,8694.11,0.43,0.205,2.69,7.95,20070208
601111,中国国航,空运,北京,14.42,852206.75,1308475.13,22544836.0,2025511.25,14960531.0,1650953.13,1.26,0.28,4.83,1.58,20060818
000993,闽东电力,水力发电,福建,26.86,37300.0,37300.0,383668.72,122053.92,152252.73,104068.43,2.79,0.215,4.24,2.73,20000731
300458,全志科技,元器件,广东,121.26,7039.75,16161.09,174758.55,135294.06,12928.85,40414.75,2.5,0.409,9.79,10.13,20150515
600817,*ST宏盛,半导体,陕西,0.0,15567.91,16091.0,34566.12,12420.5,9.93,21228.23,1.32,-0.003,0.59,35.44,19940128
600187,国中水务,水务,黑龙江,241.4,145562.42,145562.42,501075.44,127818.25,77476.27,133744.56,0.92,0.013999999999999999,1.76,3.81,19981111
600230,*ST沧大,农药化肥,河北,0.0,29418.82,29418.82,373906.56,69514.68,252976.92,64217.56,2.18,-0.077,3.78,4.96,20000406
300106,西部牧业,农业综合,新疆,0.0,21029.88,21133.23,240683.63,120635.97,61863.19,62071.41,2.94,-0.126,4.8,3.64,20100820
000718,苏宁环球,区域地产,吉林,78.6,191035.81,303463.63,2486181.5,2346463.0,14915.82,335718.75,1.11,0.057,2.96,3.04,19970408
002740,爱迪尔,服饰,深圳,149.84,12774.58,30000.0,131338.06,124666.02,4132.06,22223.57,0.74,0.06,3.19,5.68,20150122
000411,英特集团,医药商业,浙江,62.36,20731.41,20744.99,660061.0,593543.5,26542.39,3457.71,0.17,0.19399999999999998,3.43,7.05,19960716
600872,中炬高新,食品,广东,43.78,79663.71,79663.71,467972.41,250362.27,124215.88,27916.38,0.35,0.179,3.23,4.85,19950124
002012,凯恩股份,造纸,浙江,0.0,46762.55,46762.55,169045.47,90432.56,61957.55,27206.22,0.58,-0.006,2.52,3.89,20040705
600107,美尔雅,服饰,湖北,0.0,36000.0,36000.0,127596.36,82642.55,15902.76,15956.38,0.44,-0.035,1.43,14.17,19971106
300505,川金诺,化工原料,云南,154.11,2335.0,9336.0,79025.4,43970.14,21558.61,27733.4,2.97,0.26,6.25,11.02,20160315
002219,恒康医疗,中成药,甘肃,87.76,138350.78,189126.03,499675.0,237103.55,110869.32,120065.65,0.63,0.076,2.05,6.52,20080306
300503,昊志机电,机械基件,广东,125.57,2500.0,10000.0,76853.5,56171.78,13659.47,26535.01,2.65,0.32,6.5,10.92,20160309
600353,旭光股份,元器件,四川,154.49,54372.0,54372.0,145162.73,113144.11,24246.48,11375.75,0.21,0.038,1.91,6.08,20021120
000925,众合科技,专用机械,浙江,0.0,30551.35,32032.39,381885.06,199740.77,26043.22,95752.0,2.99,-0.035,3.77,6.84,19990611
002443,金洲管道,钢加工,浙江,69.3,50305.71,52053.55,293586.69,169013.13,75310.46,77365.81,1.49,0.10099999999999999,3.8,3.68,20100706
002154,报 喜 鸟,服饰,浙江,0.0,106586.59,117201.88,415912.16,170203.38,81447.31,5389.2,0.05,-0.083,2.29,2.18,20070816
000698,沈阳化工,化工原料,辽宁,21.54,43235.28,81951.43,966658.0,283950.91,569496.56,133632.0,1.63,0.168,4.91,1.48,19970220
002672,东江环保,环境保护,广东,43.29,43658.07,86938.21,775221.63,249916.8,146234.09,36323.94,0.42,0.237,3.38,6.07,20120426
601390,中国中铁,建筑施工,北京,16.39,1832803.13,2284430.25,72634712.0,57116584.0,4655311.5,4175432.0,1.83,0.22,5.85,1.34,20071203
600829,人民同泰,医药商业,黑龙江,34.46,57988.85,57988.85,427603.59,372109.03,38715.51,0.0,0.0,0.217,2.67,5.59,19940224
000767,漳泽电力,火力发电,山西,0.0,225372.48,225373.78,3670256.75,693091.63,2130052.25,228211.38,1.01,-0.052000000000000005,2.51,1.54,19970609
002259,升达林业,家居用品,四川,425.01,60836.62,75232.82,401384.56,230708.52,131246.2,72351.75,0.96,0.01,2.14,4.12,20080716
603322,超讯通信,通信设备,广东,308.24,2000.0,8000.0,71995.21,67861.75,2522.95,6455.45,0.81,0.16,4.15,17.65,20160728
600721,*ST百花,焦炭加工,新疆,0.0,24852.42,34898.3,380252.31,65351.2,207136.97,64130.61,1.84,-0.41600000000000004,0.76,25.13,19960626
300433,蓝思科技,元器件,湖南,111.98,20557.5,218160.28,2161694.25,790064.5,1073237.5,320686.31,1.47,0.12,5.98,4.24,20150318
601800,中国交建,建筑施工,北京,13.92,1174723.5,1617473.5,75894400.0,41251424.0,5414465.0,2401500.75,1.48,0.38,9.25,1.31,20120309
300218,安利股份,塑料,安徽,65.98,16849.02,21698.69,185828.94,67703.27,101079.84,36064.51,1.66,0.154,4.53,4.5,20110518
300037,新宙邦,化工原料,深圳,41.9,10883.75,18402.08,251227.3,125295.07,49704.3,116814.67,6.35,0.677,11.12,5.1,20100108
002016,世荣兆业,区域地产,广东,32.11,64609.55,80909.56,655978.31,592448.38,13178.3,5156.31,0.06,0.165,2.26,4.69,20040708
600753,东方银星,批发业,河南,0.0,12800.0,12800.0,21297.65,21026.48,71.16,14144.52,1.11,-0.027999999999999997,1.07,30.72,19960927
002610,爱康科技,电气设备,江苏,203.56,279558.78,449086.16,1500291.75,524234.59,681914.69,478248.25,1.06,0.009000000000000001,1.36,2.81,20110815
300174,元力股份,化工原料,福建,166.33,7350.41,13600.0,85100.5,29063.46,32533.3,25287.8,1.86,0.154,3.89,13.12,20110201
002228,合兴包装,广告包装,福建,61.62,103868.81,104297.22,322679.94,178805.52,85173.61,1289.56,0.01,0.049,1.52,3.97,20080508
002633,申科股份,机械基件,浙江,0.0,8701.87,15000.0,70975.11,38506.55,21386.8,30301.55,2.02,-0.079,3.52,7.47,20111122
600115,东方航空,空运,上海,14.28,848107.88,1446758.63,21175000.0,3042200.0,14133901.0,2676000.0,1.85,0.25,3.23,1.97,19971105
002265,西仪股份,汽车配件,云南,977.37,29102.59,29102.59,77539.86,50655.92,23811.31,14283.32,0.49,0.011000000000000001,1.67,13.21,20080806
601117,中国化学,建筑施工,北京,17.31,493300.0,493300.0,8133507.0,6522131.5,779624.56,551338.69,1.12,0.171,5.38,1.1,20100107
002481,双塔食品,食品,山东,75.99,122299.65,126339.0,453568.41,281388.34,97285.05,61699.26,0.49,0.052000000000000005,2.08,3.79,20100921
